ALGORITHM_NAME,PHM_PATTERNS_SK,PARAMETER_NAME,PARAMETER_VALUE
Centrifuge Robot 2: Error 36: Axis 3 Homing Fault,10102,ERROR_COUNT,4
Centrifuge Robot 2: Error 36: Axis 3 Homing Fault,10102,ERROR_CODE_REG_EXPR,Centrifuge Robot 2: Error 36: Axis 3 Homing Fault
Centrifuge Robot 2: Error 36: Axis 3 Homing Fault,10102,THRESHOLD_DESCRIPTION,4/day - 2 consecutive days
Centrifuge Robot 2: Error 36: Axis 3 Homing Fault,10102,THRESHOLDS_DAYS,2
Centrifuge Robot 2: Error 36: Axis 3 Homing Fault,10102,THRESHOLD_DATA_DAYS,
Centrifuge Robot 2: Error 41: Gripper Open Fault,10103,THRESHOLD_TYPE,CONSECUTIVE
Centrifuge Robot 2: Error 41: Gripper Open Fault,10103,IHN_LEVEL3_DESC,Centrifuge Robot 2: Error 41: Gripper Open Fault
Centrifuge Robot 2: Error 41: Gripper Open Fault,10103,ALGORITHM_TYPE,COUNT
Centrifuge Robot 2: Error 41: Gripper Open Fault,10103,ERROR_COUNT,3
Centrifuge Robot 2: Error 41: Gripper Open Fault,10103,ERROR_CODE_REG_EXPR,Centrifuge Robot 2: Error 41: Gripper Open Fault
Centrifuge Robot 2: Error 41: Gripper Open Fault,10103,THRESHOLD_DESCRIPTION,3/day - 2 consecutive days
Centrifuge Robot 2: Error 41: Gripper Open Fault,10103,THRESHOLDS_DAYS,2
Centrifuge Robot 2: Error 41: Gripper Open Fault,10103,THRESHOLD_DATA_DAYS,
Centrifuge Robot 2: Error 42: Gripper Close Fault,10104,THRESHOLD_TYPE,CONSECUTIVE
Centrifuge Robot 2: Error 42: Gripper Close Fault,10104,IHN_LEVEL3_DESC,Centrifuge Robot 2: Error 42: Gripper Close Fault
Centrifuge Robot 2: Error 42: Gripper Close Fault,10104,ALGORITHM_TYPE,COUNT
Centrifuge Robot 2: Error 42: Gripper Close Fault,10104,ERROR_COUNT,3
Centrifuge Robot 2: Error 42: Gripper Close Fault,10104,ERROR_CODE_REG_EXPR,Centrifuge Robot 2: Error 42: Gripper Close Fault
Centrifuge Robot 2: Error 42: Gripper Close Fault,10104,THRESHOLD_DESCRIPTION,3/day - 2 consecutive days
Centrifuge Robot 2: Error 42: Gripper Close Fault,10104,THRESHOLDS_DAYS,2
Centrifuge Robot 2: Error 42: Gripper Close Fault,10104,THRESHOLD_DATA_DAYS,
Centrifuge Robot 2: Error 48: Arm Limp,10105,THRESHOLD_TYPE,CONSECUTIVE
Centrifuge Robot 2: Error 48: Arm Limp,10105,IHN_LEVEL3_DESC,Centrifuge Robot 2: Error 48: Arm Limp
Centrifuge Robot 2: Error 48: Arm Limp,10105,ALGORITHM_TYPE,COUNT
Centrifuge Robot 2: Error 48: Arm Limp,10105,ERROR_COUNT,3
Centrifuge Robot 2: Error 48: Arm Limp,10105,ERROR_CODE_REG_EXPR,Centrifuge Robot 2: Error 48: Arm Limp
Centrifuge Robot 2: Error 48: Arm Limp,10105,THRESHOLD_DESCRIPTION,3/day - 2 consecutive days
Centrifuge Robot 2: Error 48: Arm Limp,10105,THRESHOLDS_DAYS,2
Centrifuge Robot 2: Error 48: Arm Limp,10105,THRESHOLD_DATA_DAYS,
Centrifuge Robot 2: Error 50: Tube Lost,10106,THRESHOLD_TYPE,CONSECUTIVE
Centrifuge Robot 2: Error 50: Tube Lost,10106,IHN_LEVEL3_DESC,Centrifuge Robot 2: Error 50: Tube Lost
Centrifuge Robot 2: Error 50: Tube Lost,10106,ALGORITHM_TYPE,COUNT
Centrifuge Robot 2: Error 50: Tube Lost,10106,ERROR_COUNT,3
Centrifuge Robot 2: Error 50: Tube Lost,10106,ERROR_CODE_REG_EXPR,Centrifuge Robot 2: Error 50: Tube Lost
Centrifuge Robot 2: Error 50: Tube Lost,10106,THRESHOLD_DESCRIPTION,3/day - 2 consecutive days
Centrifuge Robot 2: Error 50: Tube Lost,10106,THRESHOLDS_DAYS,2
Centrifuge Robot 2: Error 50: Tube Lost,10106,THRESHOLD_DATA_DAYS,
Centrifuge Robot 2: Error 51: Object found in Gripper,10107,THRESHOLD_TYPE,CONSECUTIVE
Centrifuge Robot 2: Error 51: Object found in Gripper,10107,IHN_LEVEL3_DESC,Centrifuge Robot 2: Error 51: Object found in Gripper
Centrifuge Robot 2: Error 51: Object found in Gripper,10107,ALGORITHM_TYPE,COUNT
Centrifuge Robot 2: Error 51: Object found in Gripper,10107,ERROR_COUNT,3
Centrifuge Robot 2: Error 51: Object found in Gripper,10107,ERROR_CODE_REG_EXPR,Centrifuge Robot 2: Error 51: Object found in Gripper
Centrifuge Robot 2: Error 51: Object found in Gripper,10107,THRESHOLD_DESCRIPTION,3/day - 2 consecutive days
Centrifuge Robot 2: Error 51: Object found in Gripper,10107,THRESHOLDS_DAYS,2
Centrifuge Robot 2: Error 51: Object found in Gripper,10107,THRESHOLD_DATA_DAYS,
Centrifuge Robot: Error 21: Moving Fault - Axis 1,10108,THRESHOLD_TYPE,CONSECUTIVE
Centrifuge Robot: Error 21: Moving Fault - Axis 1,10108,IHN_LEVEL3_DESC,Centrifuge Robot: Error 21: Moving Fault - Axis 1
Centrifuge Robot: Error 21: Moving Fault - Axis 1,10108,ALGORITHM_TYPE,COUNT
Centrifuge Robot: Error 21: Moving Fault - Axis 1,10108,ERROR_COUNT,4
Centrifuge Robot: Error 21: Moving Fault - Axis 1,10108,ERROR_CODE_REG_EXPR,Centrifuge Robot: Error 21: Moving Fault - Axis 1
Centrifuge Robot: Error 21: Moving Fault - Axis 1,10108,THRESHOLD_DESCRIPTION,4/day - 2 consecutive days
Centrifuge Robot: Error 21: Moving Fault - Axis 1,10108,THRESHOLDS_DAYS,2
Centrifuge Robot: Error 21: Moving Fault - Axis 1,10108,THRESHOLD_DATA_DAYS,
Centrifuge Robot: Error 22: Moving Fault - Axis 2,10109,THRESHOLD_TYPE,CONSECUTIVE
Centrifuge Robot: Error 22: Moving Fault - Axis 2,10109,IHN_LEVEL3_DESC,Centrifuge Robot: Error 22: Moving Fault - Axis 2
Centrifuge Robot: Error 22: Moving Fault - Axis 2,10109,ALGORITHM_TYPE,COUNT
Centrifuge Robot: Error 22: Moving Fault - Axis 2,10109,ERROR_COUNT,4
Centrifuge Robot: Error 22: Moving Fault - Axis 2,10109,ERROR_CODE_REG_EXPR,Centrifuge Robot: Error 22: Moving Fault - Axis 2
Centrifuge Robot: Error 22: Moving Fault - Axis 2,10109,THRESHOLD_DESCRIPTION,4/day - 2 consecutive days
Centrifuge Robot: Error 22: Moving Fault - Axis 2,10109,THRESHOLDS_DAYS,2
Centrifuge Robot: Error 22: Moving Fault - Axis 2,10109,THRESHOLD_DATA_DAYS,
Centrifuge Robot: Error 23: Moving Fault - Axis 3,10110,THRESHOLD_TYPE,CONSECUTIVE
Centrifuge Robot: Error 23: Moving Fault - Axis 3,10110,IHN_LEVEL3_DESC,Centrifuge Robot: Error 23: Moving Fault - Axis 3
Centrifuge Robot: Error 23: Moving Fault - Axis 3,10110,ALGORITHM_TYPE,COUNT
Centrifuge Robot: Error 23: Moving Fault - Axis 3,10110,ERROR_COUNT,4
Centrifuge Robot: Error 23: Moving Fault - Axis 3,10110,ERROR_CODE_REG_EXPR,Centrifuge Robot: Error 23: Moving Fault - Axis 3
Centrifuge Robot: Error 23: Moving Fault - Axis 3,10110,THRESHOLD_DESCRIPTION,4/day - 2 consecutive days
Centrifuge Robot: Error 23: Moving Fault - Axis 3,10110,THRESHOLDS_DAYS,2
Centrifuge Robot: Error 23: Moving Fault - Axis 3,10110,THRESHOLD_DATA_DAYS,
Centrifuge Robot: Error 34: Axis 1 Homing Fault,10111,THRESHOLD_TYPE,CONSECUTIVE
Centrifuge Robot: Error 34: Axis 1 Homing Fault,10111,IHN_LEVEL3_DESC,Centrifuge Robot: Error 34: Axis 1 Homing Fault
Centrifuge Robot: Error 34: Axis 1 Homing Fault,10111,ALGORITHM_TYPE,COUNT
Centrifuge Robot: Error 34: Axis 1 Homing Fault,10111,ERROR_COUNT,4
Centrifuge Robot: Error 34: Axis 1 Homing Fault,10111,ERROR_CODE_REG_EXPR,Centrifuge Robot: Error 34: Axis 1 Homing Fault
Centrifuge Robot: Error 34: Axis 1 Homing Fault,10111,THRESHOLD_DESCRIPTION,4/day - 2 consecutive days
Centrifuge Robot: Error 34: Axis 1 Homing Fault,10111,THRESHOLDS_DAYS,2
Centrifuge Robot: Error 34: Axis 1 Homing Fault,10111,THRESHOLD_DATA_DAYS,
Centrifuge Robot: Error 35: Axis 2 Homing Fault,10112,THRESHOLD_TYPE,CONSECUTIVE
Centrifuge Robot: Error 35: Axis 2 Homing Fault,10112,IHN_LEVEL3_DESC,Centrifuge Robot: Error 35: Axis 2 Homing Fault
Centrifuge Robot: Error 35: Axis 2 Homing Fault,10112,ALGORITHM_TYPE,COUNT
Centrifuge Robot: Error 35: Axis 2 Homing Fault,10112,ERROR_COUNT,4
Centrifuge Robot: Error 35: Axis 2 Homing Fault,10112,ERROR_CODE_REG_EXPR,Centrifuge Robot: Error 35: Axis 2 Homing Fault
Centrifuge Robot: Error 35: Axis 2 Homing Fault,10112,THRESHOLD_DESCRIPTION,4/day - 2 consecutive days
Centrifuge Robot: Error 35: Axis 2 Homing Fault,10112,THRESHOLDS_DAYS,2
Centrifuge Robot: Error 35: Axis 2 Homing Fault,10112,THRESHOLD_DATA_DAYS,
Centrifuge Robot: Error 36: Axis 3 Homing Fault,10113,THRESHOLD_TYPE,CONSECUTIVE
Centrifuge Robot: Error 36: Axis 3 Homing Fault,10113,IHN_LEVEL3_DESC,Centrifuge Robot: Error 36: Axis 3 Homing Fault
Centrifuge Robot: Error 36: Axis 3 Homing Fault,10113,ALGORITHM_TYPE,COUNT
Centrifuge Robot: Error 36: Axis 3 Homing Fault,10113,ERROR_COUNT,4
Centrifuge Robot: Error 36: Axis 3 Homing Fault,10113,ERROR_CODE_REG_EXPR,Centrifuge Robot: Error 36: Axis 3 Homing Fault
Centrifuge Robot: Error 36: Axis 3 Homing Fault,10113,THRESHOLD_DESCRIPTION,4/day - 2 consecutive days
Centrifuge Robot: Error 36: Axis 3 Homing Fault,10113,THRESHOLDS_DAYS,2
Centrifuge Robot: Error 36: Axis 3 Homing Fault,10113,THRESHOLD_DATA_DAYS,
Centrifuge Robot: Error 41: Gripper Open Fault,10114,THRESHOLD_TYPE,CONSECUTIVE
Centrifuge Robot: Error 41: Gripper Open Fault,10114,IHN_LEVEL3_DESC,Centrifuge Robot: Error 41: Gripper Open Fault
Centrifuge Robot: Error 41: Gripper Open Fault,10114,ALGORITHM_TYPE,COUNT
Centrifuge Robot: Error 41: Gripper Open Fault,10114,ERROR_COUNT,3
Centrifuge Robot: Error 41: Gripper Open Fault,10114,ERROR_CODE_REG_EXPR,Centrifuge Robot: Error 41: Gripper Open Fault
Centrifuge Robot: Error 41: Gripper Open Fault,10114,THRESHOLD_DESCRIPTION,3/day - 2 consecutive days
Centrifuge Robot: Error 41: Gripper Open Fault,10114,THRESHOLDS_DAYS,2
Centrifuge Robot: Error 41: Gripper Open Fault,10114,THRESHOLD_DATA_DAYS,
Centrifuge Robot: Error 42: Gripper Close Fault,10115,THRESHOLD_TYPE,CONSECUTIVE
Centrifuge Robot: Error 42: Gripper Close Fault,10115,IHN_LEVEL3_DESC,Centrifuge Robot: Error 42: Gripper Close Fault
Centrifuge Robot: Error 42: Gripper Close Fault,10115,ALGORITHM_TYPE,COUNT
Centrifuge Robot: Error 42: Gripper Close Fault,10115,ERROR_COUNT,3
Centrifuge Robot: Error 42: Gripper Close Fault,10115,ERROR_CODE_REG_EXPR,Centrifuge Robot: Error 42: Gripper Close Fault
Centrifuge Robot: Error 42: Gripper Close Fault,10115,THRESHOLD_DESCRIPTION,3/day - 2 consecutive days
Centrifuge Robot: Error 42: Gripper Close Fault,10115,THRESHOLDS_DAYS,2
Centrifuge Robot: Error 42: Gripper Close Fault,10115,THRESHOLD_DATA_DAYS,
Centrifuge Robot: Error 48: Arm Limp,10116,THRESHOLD_TYPE,CONSECUTIVE
Centrifuge Robot: Error 48: Arm Limp,10116,IHN_LEVEL3_DESC,Centrifuge Robot: Error 48: Arm Limp
Centrifuge Robot: Error 48: Arm Limp,10116,ALGORITHM_TYPE,COUNT
Centrifuge Robot: Error 48: Arm Limp,10116,ERROR_COUNT,3
Centrifuge Robot: Error 48: Arm Limp,10116,ERROR_CODE_REG_EXPR,Centrifuge Robot: Error 48: Arm Limp
Centrifuge Robot: Error 48: Arm Limp,10116,THRESHOLD_DESCRIPTION,3/day - 2 consecutive days
Centrifuge Robot: Error 48: Arm Limp,10116,THRESHOLDS_DAYS,2
Centrifuge Robot: Error 48: Arm Limp,10116,THRESHOLD_DATA_DAYS,
Centrifuge Robot: Error 50: Tube Lost,10117,THRESHOLD_TYPE,CONSECUTIVE
Centrifuge Robot: Error 50: Tube Lost,10117,IHN_LEVEL3_DESC,Centrifuge Robot: Error 50: Tube Lost
Centrifuge Robot: Error 50: Tube Lost,10117,ALGORITHM_TYPE,COUNT
Centrifuge Robot: Error 50: Tube Lost,10117,ERROR_COUNT,3
Centrifuge Robot: Error 50: Tube Lost,10117,ERROR_CODE_REG_EXPR,Centrifuge Robot: Error 50: Tube Lost
Centrifuge Robot: Error 50: Tube Lost,10117,THRESHOLD_DESCRIPTION,3/day - 2 consecutive days
Centrifuge Robot: Error 50: Tube Lost,10117,THRESHOLDS_DAYS,2
Centrifuge Robot: Error 50: Tube Lost,10117,THRESHOLD_DATA_DAYS,
Centrifuge Robot: Error 51: Object found in Gripper,10118,THRESHOLD_TYPE,CONSECUTIVE
Centrifuge Robot: Error 51: Object found in Gripper,10118,IHN_LEVEL3_DESC,Centrifuge Robot: Error 51: Object found in Gripper
Centrifuge Robot: Error 51: Object found in Gripper,10118,ALGORITHM_TYPE,COUNT
Centrifuge Robot: Error 51: Object found in Gripper,10118,ERROR_COUNT,3
Centrifuge Robot: Error 51: Object found in Gripper,10118,ERROR_CODE_REG_EXPR,Centrifuge Robot: Error 51: Object found in Gripper
Centrifuge Robot: Error 51: Object found in Gripper,10118,THRESHOLD_DESCRIPTION,3/day - 2 consecutive days
Centrifuge Robot: Error 51: Object found in Gripper,10118,THRESHOLDS_DAYS,2
Centrifuge Robot: Error 51: Object found in Gripper,10118,THRESHOLD_DATA_DAYS,
Centrifuge Temperature Error,10119,THRESHOLD_TYPE,CONSECUTIVE
Centrifuge Temperature Error,10119,IHN_LEVEL3_DESC,Centrifuge Temperature Error
Centrifuge Temperature Error,10119,ALGORITHM_TYPE,COUNT
Centrifuge Temperature Error,10119,ERROR_COUNT,2
Centrifuge Temperature Error,10119,ERROR_CODE_REG_EXPR,Centrifuge Temperature Error
Centrifuge Temperature Error,10119,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
Centrifuge Temperature Error,10119,THRESHOLDS_DAYS,2
Centrifuge Temperature Error,10119,THRESHOLD_DATA_DAYS,
Centrifuge: Error 28: Total Timeout Expired,10120,THRESHOLD_TYPE,CONSECUTIVE
Centrifuge: Error 28: Total Timeout Expired,10120,IHN_LEVEL3_DESC,Centrifuge: Error 28: Total Timeout Expired
Centrifuge: Error 28: Total Timeout Expired,10120,ALGORITHM_TYPE,COUNT
Centrifuge: Error 28: Total Timeout Expired,10120,ERROR_COUNT,4
Centrifuge: Error 28: Total Timeout Expired,10120,ERROR_CODE_REG_EXPR,Centrifuge: Error 28: Total Timeout Expired
Centrifuge: Error 28: Total Timeout Expired,10120,THRESHOLD_DESCRIPTION,4/day - 2 consecutive days
Centrifuge: Error 28: Total Timeout Expired,10120,THRESHOLDS_DAYS,2
Centrifuge: Error 28: Total Timeout Expired,10120,THRESHOLD_DATA_DAYS,
Decapper: Error 19: Grip/Release Cap Failure,10121,THRESHOLD_TYPE,CONSECUTIVE
Decapper: Error 19: Grip/Release Cap Failure,10121,IHN_LEVEL3_DESC,Decapper: Error 19: Grip/Release Cap Failure
Decapper: Error 19: Grip/Release Cap Failure,10121,ALGORITHM_TYPE,COUNT
Decapper: Error 19: Grip/Release Cap Failure,10121,ERROR_COUNT,1
Decapper: Error 19: Grip/Release Cap Failure,10121,ERROR_CODE_REG_EXPR,Decapper: Error 19: Grip/Release Cap Failure
Decapper: Error 19: Grip/Release Cap Failure,10121,THRESHOLD_DESCRIPTION,1/day - 2 consecutive days
Decapper: Error 19: Grip/Release Cap Failure,10121,THRESHOLDS_DAYS,2
Decapper: Error 19: Grip/Release Cap Failure,10121,THRESHOLD_DATA_DAYS,
Decapper: Error 20: Cap Drop Failure,10122,THRESHOLD_TYPE,CONSECUTIVE
Decapper: Error 20: Cap Drop Failure,10122,IHN_LEVEL3_DESC,Decapper: Error 20: Cap Drop Failure
Decapper: Error 20: Cap Drop Failure,10122,ALGORITHM_TYPE,COUNT
Decapper: Error 20: Cap Drop Failure,10122,ERROR_COUNT,1
Decapper: Error 20: Cap Drop Failure,10122,ERROR_CODE_REG_EXPR,Decapper: Error 20: Cap Drop Failure
Decapper: Error 20: Cap Drop Failure,10122,THRESHOLD_DESCRIPTION,1/day - 2 consecutive days
Decapper: Error 20: Cap Drop Failure,10122,THRESHOLDS_DAYS,2
Decapper: Error 20: Cap Drop Failure,10122,THRESHOLD_DATA_DAYS,
Decapper: Error 21: Head Up Failure,10123,THRESHOLD_TYPE,CONSECUTIVE
Decapper: Error 21: Head Up Failure,10123,IHN_LEVEL3_DESC,Decapper: Error 21: Head Up Failure
Decapper: Error 21: Head Up Failure,10123,ALGORITHM_TYPE,COUNT
Decapper: Error 21: Head Up Failure,10123,ERROR_COUNT,1
Decapper: Error 21: Head Up Failure,10123,ERROR_CODE_REG_EXPR,Decapper: Error 21: Head Up Failure
Decapper: Error 21: Head Up Failure,10123,THRESHOLD_DESCRIPTION,1/day - 2 consecutive days
Decapper: Error 21: Head Up Failure,10123,THRESHOLDS_DAYS,2
Decapper: Error 21: Head Up Failure,10123,THRESHOLD_DATA_DAYS,
Decapper: Error 22: Head Down Failure,10124,THRESHOLD_TYPE,CONSECUTIVE
Decapper: Error 22: Head Down Failure,10124,IHN_LEVEL3_DESC,Decapper: Error 22: Head Down Failure
Decapper: Error 22: Head Down Failure,10124,ALGORITHM_TYPE,COUNT
Decapper: Error 22: Head Down Failure,10124,ERROR_COUNT,1
Decapper: Error 22: Head Down Failure,10124,ERROR_CODE_REG_EXPR,Decapper: Error 22: Head Down Failure
Decapper: Error 22: Head Down Failure,10124,THRESHOLD_DESCRIPTION,1/day - 2 consecutive days
Decapper: Error 22: Head Down Failure,10124,THRESHOLDS_DAYS,2
Decapper: Error 22: Head Down Failure,10124,THRESHOLD_DATA_DAYS,
I/O Robot: Error 21: Moving Fault - Axis 1,10125,THRESHOLD_TYPE,CONSECUTIVE
I/O Robot: Error 21: Moving Fault - Axis 1,10125,IHN_LEVEL3_DESC,I/O Robot: Error 21: Moving Fault - Axis 1
I/O Robot: Error 21: Moving Fault - Axis 1,10125,ALGORITHM_TYPE,COUNT
I/O Robot: Error 21: Moving Fault - Axis 1,10125,ERROR_COUNT,4
I/O Robot: Error 21: Moving Fault - Axis 1,10125,ERROR_CODE_REG_EXPR,I/O Robot: Error 21: Moving Fault - Axis 1
I/O Robot: Error 21: Moving Fault - Axis 1,10125,THRESHOLD_DESCRIPTION,4/day - 2 consecutive days
I/O Robot: Error 21: Moving Fault - Axis 1,10125,THRESHOLDS_DAYS,2
I/O Robot: Error 21: Moving Fault - Axis 1,10125,THRESHOLD_DATA_DAYS,
I/O Robot: Error 22: Moving Fault - Axis 2,10126,THRESHOLD_TYPE,CONSECUTIVE
I/O Robot: Error 22: Moving Fault - Axis 2,10126,IHN_LEVEL3_DESC,I/O Robot: Error 22: Moving Fault - Axis 2
I/O Robot: Error 22: Moving Fault - Axis 2,10126,ALGORITHM_TYPE,COUNT
I/O Robot: Error 22: Moving Fault - Axis 2,10126,ERROR_COUNT,4
I/O Robot: Error 22: Moving Fault - Axis 2,10126,ERROR_CODE_REG_EXPR,I/O Robot: Error 22: Moving Fault - Axis 2
I/O Robot: Error 22: Moving Fault - Axis 2,10126,THRESHOLD_DESCRIPTION,4/day - 2 consecutive days
I/O Robot: Error 22: Moving Fault - Axis 2,10126,THRESHOLDS_DAYS,2
I/O Robot: Error 22: Moving Fault - Axis 2,10126,THRESHOLD_DATA_DAYS,
I/O Robot: Error 23: Moving Fault - Axis 3,10127,THRESHOLD_TYPE,CONSECUTIVE
I/O Robot: Error 23: Moving Fault - Axis 3,10127,IHN_LEVEL3_DESC,I/O Robot: Error 23: Moving Fault - Axis 3
I/O Robot: Error 23: Moving Fault - Axis 3,10127,ALGORITHM_TYPE,COUNT
I/O Robot: Error 23: Moving Fault - Axis 3,10127,ERROR_COUNT,4
I/O Robot: Error 23: Moving Fault - Axis 3,10127,ERROR_CODE_REG_EXPR,I/O Robot: Error 23: Moving Fault - Axis 3
I/O Robot: Error 23: Moving Fault - Axis 3,10127,THRESHOLD_DESCRIPTION,4/day - 2 consecutive days
I/O Robot: Error 23: Moving Fault - Axis 3,10127,THRESHOLDS_DAYS,2
I/O Robot: Error 23: Moving Fault - Axis 3,10127,THRESHOLD_DATA_DAYS,
I/O Robot: Error 34: Axis 1 Homing Fault,10128,THRESHOLD_TYPE,CONSECUTIVE
I/O Robot: Error 34: Axis 1 Homing Fault,10128,IHN_LEVEL3_DESC,I/O Robot: Error 34: Axis 1 Homing Fault
I/O Robot: Error 34: Axis 1 Homing Fault,10128,ALGORITHM_TYPE,COUNT
I/O Robot: Error 34: Axis 1 Homing Fault,10128,ERROR_COUNT,4
I/O Robot: Error 34: Axis 1 Homing Fault,10128,ERROR_CODE_REG_EXPR,I/O Robot: Error 34: Axis 1 Homing Fault
I/O Robot: Error 34: Axis 1 Homing Fault,10128,THRESHOLD_DESCRIPTION,4/day - 2 consecutive days
I/O Robot: Error 34: Axis 1 Homing Fault,10128,THRESHOLDS_DAYS,2
I/O Robot: Error 34: Axis 1 Homing Fault,10128,THRESHOLD_DATA_DAYS,
I/O Robot: Error 35: Axis 2 Homing Fault,10129,THRESHOLD_TYPE,CONSECUTIVE
I/O Robot: Error 35: Axis 2 Homing Fault,10129,IHN_LEVEL3_DESC,I/O Robot: Error 35: Axis 2 Homing Fault
I/O Robot: Error 35: Axis 2 Homing Fault,10129,ALGORITHM_TYPE,COUNT
I/O Robot: Error 35: Axis 2 Homing Fault,10129,ERROR_COUNT,4
I/O Robot: Error 35: Axis 2 Homing Fault,10129,ERROR_CODE_REG_EXPR,I/O Robot: Error 35: Axis 2 Homing Fault
I/O Robot: Error 35: Axis 2 Homing Fault,10129,THRESHOLD_DESCRIPTION,4/day - 2 consecutive days
I/O Robot: Error 35: Axis 2 Homing Fault,10129,THRESHOLDS_DAYS,2
I/O Robot: Error 35: Axis 2 Homing Fault,10129,THRESHOLD_DATA_DAYS,
I/O Robot: Error 36: Axis 3 Homing Fault,10130,THRESHOLD_TYPE,CONSECUTIVE
I/O Robot: Error 36: Axis 3 Homing Fault,10130,IHN_LEVEL3_DESC,I/O Robot: Error 36: Axis 3 Homing Fault
I/O Robot: Error 36: Axis 3 Homing Fault,10130,ALGORITHM_TYPE,COUNT
I/O Robot: Error 36: Axis 3 Homing Fault,10130,ERROR_COUNT,4
I/O Robot: Error 36: Axis 3 Homing Fault,10130,ERROR_CODE_REG_EXPR,I/O Robot: Error 36: Axis 3 Homing Fault
I/O Robot: Error 36: Axis 3 Homing Fault,10130,THRESHOLD_DESCRIPTION,4/day - 2 consecutive days
I/O Robot: Error 36: Axis 3 Homing Fault,10130,THRESHOLDS_DAYS,2
I/O Robot: Error 36: Axis 3 Homing Fault,10130,THRESHOLD_DATA_DAYS,
I/O Robot: Error 41: Gripper Open Fault,10131,THRESHOLD_TYPE,CONSECUTIVE
I/O Robot: Error 41: Gripper Open Fault,10131,IHN_LEVEL3_DESC,I/O Robot: Error 41: Gripper Open Fault
I/O Robot: Error 41: Gripper Open Fault,10131,ALGORITHM_TYPE,COUNT
I/O Robot: Error 41: Gripper Open Fault,10131,ERROR_COUNT,3
I/O Robot: Error 41: Gripper Open Fault,10131,ERROR_CODE_REG_EXPR,I/O Robot: Error 41: Gripper Open Fault
I/O Robot: Error 41: Gripper Open Fault,10131,THRESHOLD_DESCRIPTION,3/day - 2 consecutive days
I/O Robot: Error 41: Gripper Open Fault,10131,THRESHOLDS_DAYS,2
I/O Robot: Error 41: Gripper Open Fault,10131,THRESHOLD_DATA_DAYS,
I/O Robot: Error 42: Gripper Close Fault,10132,THRESHOLD_TYPE,CONSECUTIVE
I/O Robot: Error 42: Gripper Close Fault,10132,IHN_LEVEL3_DESC,I/O Robot: Error 42: Gripper Close Fault
I/O Robot: Error 42: Gripper Close Fault,10132,ALGORITHM_TYPE,COUNT
I/O Robot: Error 42: Gripper Close Fault,10132,ERROR_COUNT,3
I/O Robot: Error 42: Gripper Close Fault,10132,ERROR_CODE_REG_EXPR,I/O Robot: Error 42: Gripper Close Fault
I/O Robot: Error 42: Gripper Close Fault,10132,THRESHOLD_DESCRIPTION,3/day - 2 consecutive days
I/O Robot: Error 42: Gripper Close Fault,10132,THRESHOLDS_DAYS,2
I/O Robot: Error 42: Gripper Close Fault,10132,THRESHOLD_DATA_DAYS,
I/O Robot: Error 48: Arm Limp,10133,THRESHOLD_TYPE,CONSECUTIVE
I/O Robot: Error 48: Arm Limp,10133,IHN_LEVEL3_DESC,I/O Robot: Error 48: Arm Limp
I/O Robot: Error 48: Arm Limp,10133,ALGORITHM_TYPE,COUNT
I/O Robot: Error 48: Arm Limp,10133,ERROR_COUNT,3
I/O Robot: Error 48: Arm Limp,10133,ERROR_CODE_REG_EXPR,I/O Robot: Error 48: Arm Limp
