PHM_ALGORITHM_ROUTINE_SK,PHM_PATTERNS_SK,PHM_PRODUCT_ROUTINE_SK,PHM_REUSABLE_ROUTINE_SK,ROUTINE_TYPE,ROUTINE_NAME,ROUTINE_DESCRIPTION,RUN_MODE,ROUTINE_FILE_NAME,ROUTINE_INVOKE_COMMAND,MIME_TYPE,REQUEST_DEPLOY,LAST_DEPLOYED_DATE,REQUESTED_USER,PROCEDURE_SOURCE,DEPLOYED_USER,DEPLOYMENT_LOG,DEPLOYED_DATE,DEPLOYMENT_STATUS,LAST_DEPLOYMENT_STATUS,ENABLE_YN,DELETE_FLAG,APP_AUDITS_CREATE_USER,APP_AUDITS_CREATE_DATE,APP_AUDITS_MODIFY_USER,APP_AUDITS_MODIFY_DATE
5286,147,,,,"Carrier Runaway - Unload Gate ROM 0DA5","ROM:0DA5","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 1:59:59.000000 PM","CHANDSN","11/23/2016 7:18:45.000000 AM"
5292,92,,,,"Carrier Runaway From Load Gate CM 06FD","CM:06FD","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 2:04:18.000000 PM","CHANDSN","11/23/2016 7:18:53.000000 AM"
5307,131,,,,"Waiting for Passthrough ACK at Divert Gate ISR 5047","ISR:5047","Batch",,,,,,,"Define New Routine",,,,,,"N","N","RAJASKX2","10/9/2016 2:15:07.000000 PM","CHANDSN","11/23/2016 7:19:03.000000 AM"
5270,128,,,,"Carrier Run Away from Routine Gate ISR 5005","ISR:5005","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 1:48:44.000000 PM","CHANDSN","11/23/2016 7:19:15.000000 AM"
5274,140,,,,"Carrier Run Away from STAT Gate ISR 5004","ISR:5004","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 1:52:20.000000 PM","CHANDSN","11/23/2016 7:20:19.000000 AM"
5298,88,,,,"Carrier Runaway From Unload Gate IOM 04F8","IOM:04F8","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 2:08:21.000000 PM","CHANDSN","11/23/2016 7:20:28.000000 AM"
5331,116,,,,"Gripper Open Fault During Sample Tube Placing IOM 04B8","IOM:04B8","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 2:29:28.000000 PM","CHANDSN","11/23/2016 7:20:37.000000 AM"
5356,191,,,,"Head Up Failure DCM 108A","DCM:108A","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 2:50:21.000000 PM","CHANDSN","11/23/2016 7:20:47.000000 AM"
5367,90,,,,"Heater Temperature Limit Exceeded SM 909C","SM:909C","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 2:55:39.000000 PM","CHANDSN","11/23/2016 7:20:56.000000 AM"
5371,100,,,,"High Temperature SRM 0F0A","SRM:0F0A","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 2:57:41.000000 PM","CHANDSN","11/23/2016 7:21:04.000000 AM"
5400,205,,,,"Robotic Arm Moving Fault AQM E0B5","AQM:E0B5","Batch",,,,,,,"Define New Routine",,,,,,"N","N","RAJASKX2","10/9/2016 3:20:46.000000 PM","CHANDSN","11/23/2016 7:21:09.000000 AM"
5406,197,,,,"Waiting For Run Away Ack Notification - Load Gate CM 0653","CM:0653","Batch",,,,,,,"Define New Routine",,,,,,"N","N","RAJASKX2","10/9/2016 3:26:02.000000 PM","CHANDSN","11/23/2016 7:21:17.000000 AM"
5301,159,,,,"Head Down Failure SM 9011","SM:9011","Batch",,,,,,,"Define New Routine",,,,,,"N","N","RAJASKX2","10/9/2016 2:11:09.000000 PM","CHANDSN","11/23/2016 7:25:39.000000 AM"
5386,81,,,,"Low Temperature CM 0665","CM:0665","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 3:10:38.000000 PM","CHANDSN","11/23/2016 7:28:07.000000 AM"
5396,156,,,,"Moving Fault - Axis X CM 0692","CM:0692","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 3:16:13.000000 PM","CHANDSN","11/23/2016 7:28:10.000000 AM"
5354,201,,,,"Head Rotation To Waste Position Error DCM 1083","DCM:1083","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 2:48:48.000000 PM","CHANDSN","11/23/2016 6:03:02.000000 AM"
5402,200,,,,"Pipettor Moving Fault Error AQM E0EF","AQM:E0EF","Batch",,,,,,,"Define New Routine",,,,,,"N","N","RAJASKX2","10/9/2016 3:24:04.000000 PM","CHANDSN","11/23/2016 6:03:06.000000 AM"
5388,195,,,,"Moving Fault - Axes X And Y SRM 0E93","SRM:0E93","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 3:11:52.000000 PM","CHANDSN","11/23/2016 6:03:32.000000 AM"
5382,194,,,,"Internal Barrier Sensor Engaged SRM 0FE7","SRM:0FE7","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 3:09:06.000000 PM","CHANDSN","11/23/2016 6:03:42.000000 AM"
5390,193,,,,"Moving Fault - Axes X and Y CM 0693","CM:0693","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 3:13:12.000000 PM","CHANDSN","11/23/2016 6:03:51.000000 AM"
5373,192,,,,"I/O Barrier Failure SRM 0F8D","SRM:0F8D","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 2:59:09.000000 PM","CHANDSN","11/23/2016 6:11:24.000000 AM"
5394,189,,,,"Moving Fault - Axes X and Y IOM 0493","IOM:0493","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 3:14:30.000000 PM","CHANDSN","11/23/2016 6:11:34.000000 AM"
5300,162,,,,"Carrier Runaway from Unload Gate SRM 0ED7","SRM:0ED7","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 2:09:37.000000 PM","CHANDSN","11/23/2016 6:12:06.000000 AM"
5359,166,,,,"Head Up Failure SM 9090","SM:9090","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 2:52:27.000000 PM","CHANDSN","11/23/2016 6:12:25.000000 AM"
5296,168,,,,"Carrier Runaway From Load Gate SRM 0FF8","SRM:0FF8","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 2:07:03.000000 PM","CHANDSN","11/23/2016 7:01:28.000000 AM"
5288,174,,,,"Carrier Runaway At Load Gate During Identification IOM 2AFF","IOM:2AFF","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 2:01:30.000000 PM","CHANDSN","11/23/2016 7:01:51.000000 AM"
5262,112,,,,"Carrier Run Away from Output Gate ISR 5007","ISR:5007","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 1:41:13.000000 PM","CHANDSN","11/23/2016 7:17:52.000000 AM"
5266,121,,,,"Carrier Run Away from Priority Input Gate ISR 5009","ISR:5009","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 1:44:43.000000 PM","CHANDSN","11/23/2016 7:18:23.000000 AM"
5272,134,,,,"Carrier Run Away from Routine Input Gate ISR 5008","ISR:5008","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 1:49:58.000000 PM","CHANDSN","11/23/2016 7:20:15.000000 AM"
5276,133,,,,"Carrier Runaway - Divert Gate ROM 0D1B","ROM:0D1B","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 1:53:57.000000 PM","CHANDSN","11/23/2016 7:18:31.000000 AM"
5281,104,,,,"Carrier Runaway - Load Gate RIM 0BA6","RIM:0BA6","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 1:57:06.000000 PM","CHANDSN","11/23/2016 7:18:41.000000 AM"
5284,139,,,,"Carrier Runaway - Unload Gate ROM 0D1C","ROM:0D1C","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 1:58:43.000000 PM","CHANDSN","11/23/2016 7:20:24.000000 AM"
5290,118,,,,"Carrier Runaway At Load Gate During Identification RIM 0BFF","RIM:0BFF","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 2:03:01.000000 PM","CHANDSN","11/23/2016 7:18:49.000000 AM"
5294,83,,,,"Carrier Runaway From Load Gate IOM 04E2","IOM:04E2","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 2:05:31.000000 PM","CHANDSN","11/23/2016 7:18:57.000000 AM"
5303,232,,,,"Conveyor Move Error SRM 1E8B","SRM:1E8B","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 2:11:15.000000 PM","CHANDSN","11/23/2016 5:59:02.000000 AM"
5305,202,,,,"Empty Carrier Run Away CM 0675","CM:0675","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 2:12:37.000000 PM","CHANDSN","11/23/2016 6:03:38.000000 AM"
5310,208,,,,"Empty Carrier Run Away CM 06D5","CM:06D5","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 2:14:22.000000 PM","CHANDSN","11/23/2016 6:02:52.000000 AM"
5316,182,,,,"Foil Lost SM 9097","SM:9097","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 2:17:50.000000 PM","CHANDSN","11/23/2016 7:20:33.000000 AM"
5314,250,,,,"Gripper Open Fault During Sample Tube Picking ROM 0D9E","ROM:0D9E","Batch",,,,,,,"Define New Routine",,,,,,"N","N","RAJASKX2","10/9/2016 2:17:58.000000 PM","CHANDSN","11/23/2016 5:52:29.000000 AM"
5318,234,,,,"Gripper Initialization Failure IOM 04D6","IOM:04D6","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 2:19:13.000000 PM","CHANDSN","11/23/2016 5:58:53.000000 AM"
5321,211,,,,"Gripper Open Failure AQM E0B4","AQM:E0B4","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 2:20:41.000000 PM","CHANDSN","11/23/2016 6:11:06.000000 AM"
5323,244,,,,"Gripper Open Fault During Sample Tube Loading RIM 0BA3","RIM:0BA3","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 2:22:36.000000 PM","CHANDSN","11/23/2016 5:57:44.000000 AM"
5325,246,,,,"Gripper Open Fault During Sample Tube Picking IOM 04B6","IOM:04B6","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 2:24:22.000000 PM","CHANDSN","11/23/2016 5:58:13.000000 AM"
5327,249,,,,"Gripper Open Fault During Sample Tube Picking RIM 0BA2","RIM:0BA2","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 2:25:45.000000 PM","CHANDSN","11/23/2016 5:58:04.000000 AM"
5329,108,,,,"Gripper Open Fault During Sample Tube Picking SRM 0EB6","SRM:0EB6","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 2:27:49.000000 PM","CHANDSN","11/23/2016 7:19:07.000000 AM"
5333,122,,,,"Gripper Open Fault During Sample Tube Placing SRM 0EB8","SRM:0EB8","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 2:30:51.000000 PM","CHANDSN","11/23/2016 7:20:42.000000 AM"
5336,132,,,,"Gripper Open Fault During Sample Tube Unloading ROM 0DA1","ROM:0DA1","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 2:32:41.000000 PM","CHANDSN","11/23/2016 7:28:02.000000 AM"
5338,216,,,,"Gripper Open Fault IOM 04C3","IOM:04C3","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 2:34:27.000000 PM","CHANDSN","11/23/2016 6:10:41.000000 AM"
5340,219,,,,"Gripper Open Fault RIM 0B8E","RIM:0B8E","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 2:35:52.000000 PM","CHANDSN","11/23/2016 5:59:16.000000 AM"
5342,224,,,,"Gripper Open Fault ROM 0D8B","ROM:0D8B","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 2:37:15.000000 PM","CHANDSN","11/23/2016 6:02:10.000000 AM"
5344,229,,,,"Gripper Open Fault SRM 0EC3","SRM:0EC3","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 2:38:45.000000 PM","CHANDSN","11/23/2016 5:59:12.000000 AM"
5346,186,,,,"Head Down Failure DCM 1006","DCM:1006","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 2:40:14.000000 PM","CLAYRF","6/14/2018 3:06:41.000000 PM"
5348,196,,,,"Head Rotation To Decap Position Error DCM 1082","DCM:1082","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 2:42:15.000000 PM","CHANDSN","11/23/2016 6:03:27.000000 AM"
5350,171,,,,"Head Rotation To Foil Pick Position Error SM 908C","SM:908C","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 2:44:19.000000 PM","CHANDSN","11/23/2016 7:01:38.000000 AM"
5352,176,,,,"Head Rotation To Seal Position Error SM 908B","SM:908B","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 2:46:54.000000 PM","CHANDSN","11/23/2016 6:11:51.000000 AM"
5357,237,,,,"Tube Gripper Initialization Failure CM 06D3","CM:06D3","Batch",,,,,,,"Define New Routine",,,,,,"N","N","RAJASKX2","10/9/2016 2:51:08.000000 PM","CHANDSN","11/23/2016 5:58:37.000000 AM"
5361,240,,,,"Tube Gripper Initialization Failure SRM 0ED3","SRM:0ED3","Batch",,,,,,,"Define New Routine",,,,,,"N","N","RAJASKX2","10/9/2016 2:53:56.000000 PM","CHANDSN","11/23/2016 5:58:17.000000 AM"
5363,82,,,,"Heater Error SM 909B","SM:909B","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 2:54:04.000000 PM","CHANDSN","11/23/2016 7:20:52.000000 AM"
5365,230,,,,"Pass Error - Sampling Gate C16 7021","C16:7021","Batch",,,,,,,"Define New Routine",,,,,,"N","N","RAJASKX2","10/9/2016 2:55:43.000000 PM","CHANDSN","11/23/2016 7:21:00.000000 AM"
5375,204,,,,"Incorrect Head Rotation DCM 108D","DCM:108D","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 3:00:22.000000 PM","CHANDSN","11/23/2016 6:02:56.000000 AM"
5378,160,,,,"Interface Module Is Waiting For Sample Carrier Passing Notification Acknowledge ROM 0D22","ROM:0D22","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 3:02:06.000000 PM","CHANDSN","11/23/2016 7:02:05.000000 AM"
5380,231,,,,"Tube Gripper Open Fault CM 06C3","CM:06C3","Batch",,,,,,,"Define New Routine",,,,,,"N","N","RAJASKX2","10/9/2016 3:08:21.000000 PM","CHANDSN","11/23/2016 5:58:47.000000 AM"
5384,225,,,,"Pass Error - Divert Gate C16 7020","C16:7020","Batch",,,,,,,"Define New Routine",,,,,,"N","N","RAJASKX2","10/9/2016 3:12:18.000000 PM","CHANDSN","11/23/2016 6:10:36.000000 AM"
5392,213,,,,"Waiting For Run Away Ack Notification - Barcode Reader Gate SRM 0E53","SRM:0E53","Batch",,,,,,,"Define New Routine",,,,,,"N","N","RAJASKX2","10/9/2016 3:13:51.000000 PM","CHANDSN","11/23/2016 6:11:01.000000 AM"
5398,206,,,,"Sample Queue Error On Carrier Not In List At Stat Gate ISR 508B","ISR:508B","Batch",,,,,,,"Define New Routine",,,,,,"N","N","RAJASKX2","10/9/2016 3:16:26.000000 PM","CHANDSN","11/23/2016 7:21:32.000000 AM"
5404,148,,,,"Moving Fault - Axis X IOM 0492","IOM:0492","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 3:24:10.000000 PM","CHANDSN","11/23/2016 7:21:13.000000 AM"
5408,163,,,,"Moving Fault - Axis X SRM 0E92","SRM:0E92","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 3:26:30.000000 PM","CHANDSN","11/23/2016 6:12:10.000000 AM"
5410,187,,,,"Sample Queue Error On Carrier Not In List C16 7088","C16:7088","Batch",,,,,,,"Define New Routine",,,,,,"N","N","RAJASKX2","10/9/2016 3:27:44.000000 PM","CHANDSN","11/23/2016 6:03:46.000000 AM"
5412,172,,,,"Moving Fault - Axis Y CM 0691","CM:0691","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 3:28:45.000000 PM","CHANDSN","11/23/2016 7:01:42.000000 AM"
5414,185,,,,"Moving Fault - Axis Y SRM 0E91","SRM:0E91","Batch",,,,,,,"Define New Routine",,,,,,"N","N","RAJASKX2","10/9/2016 3:29:38.000000 PM","CHANDSN","11/23/2016 6:11:29.000000 AM"
5416,167,,,,"Moving Fault - Axis Y IOM 0491","IOM:0491","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 3:30:28.000000 PM","CHANDSN","11/23/2016 7:21:23.000000 AM"
5418,190,,,,"Sample Queue Error On Carrier Not In List At Routine Gate ISR 5090","ISR:5090","Batch",,,,,,,"Define New Routine",,,,,,"N","N","RAJASKX2","10/9/2016 3:31:04.000000 PM","CHANDSN","11/23/2016 6:11:19.000000 AM"
5420,178,,,,"Moving Fault - Axis Y RIM 0B97","RIM:0B97","Batch",,,,,,,"Define New Routine",,,,,,"N","N","RAJASKX2","10/9/2016 3:32:47.000000 PM","CHANDSN","11/23/2016 6:11:38.000000 AM"
5424,177,,,,"Pass Error - Barcode Reader Gate SRM 0E23","SRM:0E23","Batch",,,,,,,"Define New Routine",,,,,,"N","N","RAJASKX2","10/9/2016 3:34:06.000000 PM","CHANDSN","11/23/2016 7:21:37.000000 AM"
5426,183,,,,"Moving Fault - Axis Y ROM 0D96","ROM:0D96","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 3:35:21.000000 PM","CHANDSN","11/23/2016 7:21:27.000000 AM"
5857,321,5060,,"Oracle Procedure","HC Waste Algorithm","HC Waste Algorithm for CC Instruments","Batch","PHM_HC_WASTE_algorithm_V4_28Sep2017.sql","PHM_HC_WASTE_algorithm","application/octet-stream",,"9/18/2017 12:47:25.000000 PM",,"Define New Routine","CHANDSN","Success","1/13/2018 9:18:25.000000 PM","Success","Success","Y","N","HEITZRP","4/4/2017 1:39:23.000000 PM","CHANDSN","2/3/2018 7:34:44.000000 PM"
5880,341,5020,7640,"Oracle Procedure","AbbottLink Disconnect IA","AbbottLink Disconnect Algorithm for IA instruments. Generates PHN00066 if instrument is disconnected from AbbottLink for more than 72 hours","Real Time",,,,,,,"Use Reusable Group Routine","CHANDSN","Success","2/11/2018 10:54:50.000000 PM","Success",,"Y","N","CHANDSN","5/3/2017 1:33:18.000000 PM","SYS","10/5/2018 2:22:28.000000 PM"
5883,342,5021,6673,"Oracle Procedure","AbbottLink Disconnect CC","AbbottLink Disconnect Algorithm for CC instruments. Generates PHN00066 if instrument is disconnected from AbbottLink for more than 72 hours","Real Time",,"PHM_APA_CC_ALGORITHM",,,,,"Use Reusable Routine","CHANDSN","Success","2/11/2018 11:45:37.000000 PM","Success",,"Y","N","CHANDSN","5/3/2017 1:37:40.000000 PM","CHANDSN","2/12/2018 12:12:40.000000 AM"
5519,281,5001,,"Oracle Procedure","A3600","A3600","Batch","PHM_A3600_1_JL_V2.sql","PHM_A3600_1","application/octet-stream",,"10/9/2016 9:18:37.000000 PM",,"Define New Routine","CHANDSN","Success","1/13/2018 8:35:13.000000 PM","Success",,"Y","N","JOYSX1","10/9/2016 7:23:20.000000 PM","CHANDSN","2/19/2018 3:09:01.000000 PM"
7524,20252,5020,7640,"Oracle Procedure","APA_3700_Wash Zone aspiration error for probe 1","APA_3700_Wash Zone aspiration error for probe 1","Real Time",,"PHM_APA_IA_GROUP_ALGORITHM",,,,,"Use Reusable Group Routine","KHANDMX5","Success","10/5/2018 2:12:01.000000 PM","Success",,"Y","N","CHANDSN","7/24/2018 5:03:24.000000 PM","LIJX8","7/24/2019 5:36:54.000000 PM"
7532,20254,5020,7640,"Oracle Procedure","APA_5409_Carrier Transport Z Motor","APA_5409_Carrier Transport Z Motor","Real Time",,"PHM_APA_IA_GROUP_ALGORITHM",,,,,"Use Reusable Group Routine","KHANDMX5","Success","10/5/2018 2:12:01.000000 PM","Success",,"Y","N","CHANDSN","7/24/2018 5:14:40.000000 PM","LIJX8","2/25/2019 9:32:30.000000 PM"
7511,20251,5020,7640,"Oracle Procedure","APA_3050_R2 Pipettor_RGT Carousel","APA_3050_R2 Pipettor_RGT Carousel","Real Time",,"PHM_APA_IA_GROUP_ALGORITHM",,,,,"Use Reusable Group Routine","KHANDMX5","Success","10/5/2018 2:12:01.000000 PM","Success",,"Y","N","CHANDSN","7/24/2018 4:39:53.000000 PM","LIJX8","2/25/2019 6:21:11.000000 PM"
7528,20253,5020,7640,"Oracle Procedure","APA_5303_Vacuum","APA_5303_Vacuum","Real Time",,"PHM_APA_IA_GROUP_ALGORITHM",,,,,"Use Reusable Group Routine","KHANDMX5","Success","10/5/2018 2:12:01.000000 PM","Success",,"Y","N","CHANDSN","7/24/2018 5:10:26.000000 PM","LIJX8","7/24/2019 5:42:46.000000 PM"
5312,222,,,,"Empty Carrier Run Away SRM 0ED5","SRM:0ED5","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 2:16:05.000000 PM","CHANDSN","11/23/2016 6:02:05.000000 AM"
5430,120,,,,"Pass Error - Barcode Reader Gate IOM 0423","IOM:0423","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 3:37:20.000000 PM","CHANDSN","11/23/2016 7:28:15.000000 AM"
5432,146,,,,"Pass Error - Barcode Reader Gate RIM 0B12","RIM:0B12","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 3:38:47.000000 PM","CHANDSN","11/23/2016 7:02:00.000000 AM"
5434,93,,,,"Pass Error - Divert Gate CM 0620","CM:0620","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 3:41:02.000000 PM","CHANDSN","11/23/2016 7:28:20.000000 AM"
5436,135,,,,"Pass Error - Divert Gate RIM 0B10","RIM:0B10","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 3:42:36.000000 PM","CHANDSN","11/23/2016 7:21:41.000000 AM"
5438,150,,,,"Pass Error - Divert Gate ROM 0D16","ROM:0D16","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 3:44:15.000000 PM","CHANDSN","11/23/2016 7:28:24.000000 AM"
5440,165,,,,"Pass Error - Divert Gate SRM 0E20","SRM:0E20","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 3:46:06.000000 PM","CHANDSN","11/23/2016 6:12:19.000000 AM"
5443,127,,,,"Pass Error - Empty Carrier Buffer Gate IOM 0425","IOM:0425","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 3:47:45.000000 PM","CHANDSN","11/23/2016 7:28:30.000000 AM"
5445,123,,,,"Pass Error - Empty Carrier Divert Gate IOM 0424","IOM:0424","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 3:49:13.000000 PM","CHANDSN","11/23/2016 7:28:35.000000 AM"
5447,106,,,,"Pass Error - Full Carrier Diver Gate IOM 0420","IOM:0420","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 3:51:12.000000 PM","CHANDSN","11/23/2016 7:21:45.000000 AM"
5449,101,,,,"Pass Error - Load Gate CM 0622","CM:0622","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 3:52:51.000000 PM","CHANDSN","11/23/2016 7:21:49.000000 AM"
5451,115,,,,"Pass Error - Load Gate IOM 0422","IOM:0422","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 3:54:03.000000 PM","CHANDSN","11/23/2016 7:21:53.000000 AM"
5453,141,,,,"Pass Error - Load Gate RIM 0B11","RIM:0B11","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 3:56:09.000000 PM","CHANDSN","11/23/2016 7:21:57.000000 AM"
5455,154,,,,"Pass Error - Load Gate ROM 0D17","ROM:0D17","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 3:57:26.000000 PM","CHANDSN","11/23/2016 7:02:25.000000 AM"
5457,173,,,,"Pass Error - Load Gate SRM 0E22","SRM:0E22","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 3:58:52.000000 PM","CHANDSN","11/23/2016 7:01:47.000000 AM"
5459,96,,,,"Pass Error - Unload Gate CM 0621","CM:0621","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 4:00:23.000000 PM","CHANDSN","11/23/2016 7:22:02.000000 AM"
5461,111,,,,"Pass Error - Unload Gate IOM 0421","IOM:0421","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 4:01:40.000000 PM","CHANDSN","11/23/2016 7:26:15.000000 AM"
5463,170,,,,"Pass Error - Unload Gate SRM 0E21","SRM:0E21","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 4:03:00.000000 PM","CHANDSN","11/23/2016 7:01:33.000000 AM"
5465,145,,,,"Rack In Failure SRM 0F82","SRM:0F82","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 4:04:57.000000 PM","CHANDSN","11/23/2016 7:25:16.000000 AM"
5467,151,,,,"Rack Out Failure SRM 0F83","SRM:0F83","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 4:06:25.000000 PM","CHANDSN","11/23/2016 7:02:16.000000 AM"
5469,181,,,,"Sample Load Interrupted due to Carrier Runaway IOM 0476","IOM:0476","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 4:08:45.000000 PM","CHANDSN","11/23/2016 7:25:20.000000 AM"
5471,153,,,,"Sample Load Interrupted due to Carrier Runaway SRM 0E76","SRM:0E76","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 4:10:09.000000 PM","CHANDSN","3/7/2018 2:53:37.000000 PM"
5473,152,,,,"Sample Presentation Error At Routine Gate ISR 503B","ISR:503B","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 4:11:34.000000 PM","CHANDSN","11/23/2016 7:02:20.000000 AM"
5475,179,,,,"Sample Presentation Error and Level Sense Error C16 7087","C16:7087","Batch",,,,,,,"Define New Routine",,,,,,"N","N","PRAKAJX4","10/9/2016 4:13:17.000000 PM","CHANDSN","11/23/2016 6:11:42.000000 AM"
