MODULESNDRM,CUVETTETYPE,MAX(C4MIDDLE.FLAG_DATE),FLAGGED
"C1696264","c16-aline",6/19/2019 4:53:27 PM,0
"C1696179","c16-aline",6/19/2019 4:57:59 PM,0
"C1690135","c16-aline",6/19/2019 7:49:46 PM,0
"C1601016","c16-aline",6/19/2019 10:28:09 AM,0
"C1601818","c16-aline",6/19/2019 5:17:48 PM,0
"C1601579","c16-aline",6/15/2019 5:39:08 PM,0
"C1690144","c16-aline",6/19/2019 9:24:34 PM,0
"C1601626","c16-aline",6/18/2019 4:33:41 PM,0
"C1601551","c16-aline",6/18/2019 12:39:58 PM,0
"C1601701","c16-aline",6/15/2019 5:06:40 PM,0
"C1601647","c16-aline",6/19/2019 1:40:02 PM,0
"C1601177","c16-aline",6/19/2019 2:21:45 PM,0
"C1696250","c16-aline",6/19/2019 9:56:35 PM,0
"C1601533","c16-aline",6/19/2019 2:17:19 PM,0
"C1696279","c16-aline",6/19/2019 10:07:36 PM,0
"C1696270","c16-aline",6/19/2019 12:22:33 PM,0
"C1600853","c16-aline",6/14/2019 4:14:41 PM,0
"C1696319","c16-aline",6/19/2019 5:01:31 PM,0
"C1696098","c16-aline",6/19/2019 3:08:18 PM,0
"C1601711","c16-aline",6/18/2019 2:07:44 PM,0
"C1601420","c16-aline",6/19/2019 1:38:38 PM,0
"C1600946","c16-aline",6/19/2019 10:17:22 AM,0
"C1601166","c16-aline",6/19/2019 1:10:49 PM,0
"C1601027","c16-aline",6/19/2019 10:20:36 AM,0
"C1600952","c16-aline",6/15/2019 1:28:15 PM,0
"C1600502","c16-aline",6/15/2019 2:06:34 PM,0
"C1600907","c16-aline",6/19/2019 3:28:04 PM,0
"C1601054","c16-aline",6/19/2019 8:56:12 PM,0
"C1600656","c16-aline",6/15/2019 5:05:31 PM,0
"C1601184","c16-aline",6/19/2019 1:45:04 PM,0
"C1601224","c16-aline",6/19/2019 8:02:37 PM,0
"C1601059","c16-aline",6/15/2019 11:42:02 AM,0
"C1600786","c16-aline",6/18/2019 7:19:26 PM,0
"C1600728","c16-aline",6/17/2019 1:22:12 PM,0
"C1600987","c16-aline",6/19/2019 4:31:34 PM,0
"C1601050","c16-aline",6/18/2019 1:47:49 PM,0
"C1601227","c16-aline",6/19/2019 11:25:07 AM,0
"C1696298","c16-aline",6/19/2019 5:36:41 PM,0
"C1696172","c16-aline",6/19/2019 5:15:40 PM,0
"C1697010","c16-aline",6/19/2019 9:31:50 PM,0
"C1600396","c16-aline",6/19/2019 10:58:30 AM,0
"C1600475","c16-aline",6/19/2019 9:51:17 AM,0
"C1696100","c16-aline",6/19/2019 10:00:21 PM,0
"C1685003","c16-aline",6/19/2019 2:06:39 PM,0
"C1696237","c16-aline",6/19/2019 4:57:08 PM,0
"C1601234","c16-aline",6/19/2019 2:06:26 PM,0
"C1601129","c16-aline",6/19/2019 9:00:22 PM,0
"C1601147","c16-aline",6/12/2019 5:06:38 PM,0
"C1601875","c16-aline",6/18/2019 3:23:58 PM,0
"C1601844","c16-aline",6/19/2019 11:26:03 AM,0
"C1600639","c16-aline",6/18/2019 4:44:11 PM,0
"C1600542","c16-aline",6/19/2019 9:03:41 AM,0
"C1601653","c16-aline",6/18/2019 2:52:24 PM,0
"C1601574","c16-aline",6/12/2019 2:08:51 PM,0
"C1600795","c16-aline",6/17/2019 10:14:59 AM,0
"C1600936","c16-aline",6/13/2019 11:08:10 AM,0
"C1601206","c16-aline",6/19/2019 2:46:10 PM,0
"C1600687","c16-aline",6/19/2019 4:57:07 AM,0
"C1696117","c16-aline",6/14/2019 5:47:10 PM,0
"C1696254","c16-aline",6/19/2019 4:34:13 PM,0
"C1601617","c16-aline",6/19/2019 9:06:28 PM,0
"C1600566","c16-aline",6/16/2019 11:15:56 PM,0
"C1601126","c16-aline",6/19/2019 5:03:39 PM,0
"C1600778","c16-aline",6/12/2019 3:49:31 PM,0
"C1601246","c16-aline",6/12/2019 4:51:56 PM,0
"C1601660","c16-aline",6/17/2019 12:30:04 PM,0
"C1601123","c16-aline",6/12/2019 3:38:50 PM,1
"C1601131","c16-bline",6/19/2019 4:31:38 PM,0
"C1600749","c16-bline",6/12/2019 3:28:19 PM,0
"C1600830","c16-bline",6/15/2019 3:45:10 PM,0
"C1601433","c16-bline",6/19/2019 5:01:30 PM,0
"C1600912","c16-bline",6/13/2019 5:10:38 PM,0
"C1696261","c16-bline",6/15/2019 5:28:40 PM,0
"C1696313","c16-bline",6/19/2019 10:14:35 PM,0
"C1600911","c16-bline",6/19/2019 4:11:57 PM,0
"C1601084","c16-bline",6/19/2019 2:20:29 PM,0
"C1600818","c16-bline",6/19/2019 9:04:52 PM,0
"C1601689","c16-bline",6/19/2019 4:12:36 PM,0
"C1600088","c16-bline",6/19/2019 2:21:07 AM,0
"C1600300","c16-bline",6/13/2019 10:01:50 AM,0
"C1601573","c16-bline",6/19/2019 2:12:58 PM,0
"C1601631","c16-bline",6/19/2019 1:43:02 PM,0
"C1696107","c16-bline",6/19/2019 5:54:14 PM,0
"C1600215","c16-bline",6/19/2019 5:11:26 PM,0
"C1600897","c16-bline",6/19/2019 5:25:13 PM,0
"C1601398","c16-bline",6/19/2019 4:50:28 PM,0
"C1600974","c16-bline",6/19/2019 8:54:11 PM,0
"C1696138","c16-bline",6/19/2019 10:01:03 PM,0
"C1600348","c16-bline",6/18/2019 1:06:51 PM,0
"C1696326","c16-bline",6/19/2019 8:38:39 PM,0
"C1600846","c16-bline",6/19/2019 12:20:14 AM,0
"C1601600","c16-bline",6/19/2019 5:31:07 PM,0
"C1601041","c16-bline",6/19/2019 4:35:51 PM,0
"C1601114","c16-bline",6/19/2019 4:42:37 PM,0
"C1601152","c16-bline",6/19/2019 6:33:30 PM,0
"C1601536","c16-bline",6/19/2019 5:12:26 PM,0
"C1601672","c16-bline",6/13/2019 5:32:22 PM,0
"C1601220","c16-bline",6/19/2019 9:07:35 PM,0
"C1600249","c16-bline",6/19/2019 5:00:17 AM,0
"C1601880","c16-bline",6/19/2019 5:59:45 AM,0
"C1600156","c16-bline",6/19/2019 5:28:07 PM,0
"C1601337","c16-bline",6/19/2019 3:26:19 AM,0
"C1600860","c16-bline",6/19/2019 5:32:04 PM,0
"C1600648","c16-bline",6/13/2019 11:06:04 AM,0
"C1600104","c16-bline",6/19/2019 5:31:51 PM,0
"C1601582","c16-bline",6/18/2019 11:54:27 AM,0
"C1685016","c16-bline",6/19/2019 10:06:34 PM,0
"C1600945","c16-bline",6/18/2019 5:54:34 PM,0
"C1601369","c16-bline",6/13/2019 10:42:52 AM,0
"C1600172","c16-bline",6/18/2019 5:52:14 PM,0
"C1600208","c16-bline",6/18/2019 3:44:37 PM,0
"C1600151","c16-bline",6/18/2019 5:31:40 PM,0
"C1600810","c16-bline",6/19/2019 4:34:35 PM,0
"C1600738","c16-bline",6/13/2019 11:06:21 AM,0
"C1600975","c16-bline",6/18/2019 6:31:26 PM,0
"C1601816","c16-bline",6/18/2019 2:15:02 AM,0
"C1601158","c16-bline",6/19/2019 4:29:45 AM,0
"C1601618","c16-bline",6/17/2019 8:49:14 AM,0
"C1600228","c16-bline",6/18/2019 5:38:33 PM,0
"C1600950","c16-bline",6/18/2019 5:59:46 PM,0
"C1601139","c16-bline",6/18/2019 5:08:35 PM,0
"C1601856","c16-bline",6/18/2019 10:15:07 AM,0
"C1601352","c16-bline",6/19/2019 6:02:16 AM,0
"C1600093","c16-bline",6/19/2019 6:24:49 PM,0
"C1600365","c16-bline",6/19/2019 6:29:00 PM,0
"C1601501","c16-bline",6/15/2019 4:35:15 PM,0
"C1692046","c16-bline",6/19/2019 4:38:15 PM,0
"C1601845","c16-bline",6/17/2019 10:04:08 AM,0
"C1600891","c16-bline",6/19/2019 4:27:39 PM,0
"C1600207","c16-bline",6/19/2019 5:31:24 AM,0
"C1601107","c16-bline",6/18/2019 6:57:52 PM,0
"C1601101","c16-bline",6/19/2019 3:35:18 AM,0
"C1600733","c16-bline",6/18/2019 4:59:09 AM,0
"C1600204","c16-bline",6/19/2019 6:02:37 AM,0
"C1696281","c16-bline",6/19/2019 8:48:38 PM,0
"C1696155","c16-bline",6/19/2019 4:39:48 PM,0
"C1696341","c16-bline",6/19/2019 6:04:58 PM,0
"C1600643","c16-bline",6/18/2019 6:59:54 PM,0
"C1601760","c16-bline",6/17/2019 12:14:27 PM,0
"C1601197","c16-bline",6/15/2019 11:11:25 AM,0
"C1601292","c16-bline",6/16/2019 7:08:29 AM,0
"C1690140","c16-bline",6/19/2019 2:09:17 PM,0
"C1601351","c16-bline",6/13/2019 3:01:59 AM,0
"C1696324","c16-bline",6/19/2019 8:24:16 PM,0
"C1600236","c16-bline",6/17/2019 12:09:16 PM,0
"C1601326","c16-bline",6/17/2019 10:14:52 AM,0
"C1601602","c16-bline",6/18/2019 3:22:29 PM,0
"C1696318","c16-bline",6/19/2019 10:01:00 PM,0
"C1696244","c16-bline",6/19/2019 4:20:05 PM,0
"C1696008","c16-bline",6/14/2019 5:11:03 PM,0
"C1696291","c16-bline",6/19/2019 9:44:57 PM,0
"C1601071","c16-bline",6/19/2019 7:10:33 AM,0
"C1696336","c16-bline",6/19/2019 3:21:09 PM,0
"C1696332","c16-bline",6/19/2019 9:11:43 PM,0
"C1600587","c16-bline",6/19/2019 7:37:32 AM,0
"C1600484","c16-bline",6/18/2019 10:13:21 AM,0
"C1600944","c16-bline",6/19/2019 6:17:06 AM,0
"C1601317","c16-bline",6/19/2019 4:42:30 PM,0
"C1600576","c16-bline",6/19/2019 10:34:35 AM,0
"C1600263","c16-bline",6/13/2019 2:40:53 PM,0
"C1601541","c16-bline",6/19/2019 2:05:28 PM,0
"C1600851","c16-bline",6/19/2019 12:40:38 PM,0
"C1600353","c16-bline",6/17/2019 12:01:30 PM,0
"C1600318","c16-bline",6/14/2019 5:23:41 PM,0
"C1601444","c16-bline",6/17/2019 12:07:30 PM,0
"C1601870","c16-bline",6/18/2019 3:48:29 PM,0
"C1601852","c16-bline",6/16/2019 4:28:33 PM,0
"C1601830","c16-bline",6/19/2019 11:08:02 AM,0
"C1601596","c16-bline",6/13/2019 5:07:34 PM,0
"C1600544","c16-bline",6/19/2019 5:50:20 PM,0
"C1600636","c16-bline",6/18/2019 11:05:31 PM,0
"C1600126","c16-bline",6/18/2019 12:11:56 PM,0
"C1601837","c16-bline",6/16/2019 2:36:45 PM,0
"C1601030","c16-bline",6/17/2019 10:14:17 AM,0
"C1601165","c16-bline",6/19/2019 5:06:47 PM,0
"C1601839","c16-bline",6/19/2019 3:08:42 PM,0
"C1601744","c16-bline",6/19/2019 3:16:44 PM,0
"C1600858","c16-bline",6/19/2019 6:02:17 AM,0
"C1601605","c16-bline",6/14/2019 1:02:01 PM,0
"C1600423","c16-bline",6/15/2019 11:11:43 AM,0
"C1601557","c16-bline",6/14/2019 4:38:07 PM,0
"C1601210","c16-bline",6/19/2019 5:21:47 PM,0
"C1696266","c16-bline",6/19/2019 9:37:30 PM,0
"C1696175","c16-bline",6/19/2019 7:28:33 PM,0
"C1601166","c16-bline",6/19/2019 1:09:36 PM,0
"C1601316","c16-bline",6/19/2019 4:16:37 PM,0
"C1697015","c16-bline",6/19/2019 8:54:08 PM,0
"C1601530","c16-bline",6/19/2019 2:30:43 PM,0
"C1601230","c16-bline",6/19/2019 3:19:12 PM,0
"C1696278","c16-bline",6/19/2019 9:09:54 PM,0
"C1601544","c16-bline",6/16/2019 12:15:44 PM,0
"C1601749","c16-bline",6/19/2019 3:31:10 PM,0
"C1601116","c16-bline",6/18/2019 4:39:36 PM,0
"C1601232","c16-bline",6/17/2019 10:24:00 AM,0
"C1601391","c16-bline",6/19/2019 5:53:26 PM,0
"C1696267","c16-bline",6/19/2019 9:27:00 PM,0
"C1696276","c16-bline",6/19/2019 9:26:01 PM,0
"C1696016","c16-bline",6/19/2019 3:53:24 PM,0
"C1696098","c16-bline",6/19/2019 3:17:22 PM,0
"C1601586","c16-bline",6/15/2019 5:29:20 PM,0
"C1600434","c16-bline",6/14/2019 11:41:50 PM,0
"C1600794","c16-bline",6/19/2019 10:14:37 AM,0
"C1600502","c16-bline",6/15/2019 2:06:42 PM,0
"C1699007","c16-bline",6/18/2019 5:04:20 PM,0
"C1696275","c16-bline",6/19/2019 3:44:10 PM,0
"C1600154","c16-bline",6/18/2019 10:52:36 AM,0
"C1696030","c16-bline",6/19/2019 3:35:43 PM,0
"C1696208","c16-bline",6/19/2019 8:47:47 PM,0
"C1699004","c16-bline",6/19/2019 8:38:12 PM,0
"C1600066","c16-bline",6/17/2019 10:14:18 AM,0
"C1601686","c16-bline",6/19/2019 12:43:06 PM,0
"C1696160","c16-bline",6/19/2019 7:02:01 PM,0
"C1601234","c16-bline",6/19/2019 2:27:54 PM,0
"C1696166","c16-bline",6/19/2019 5:45:30 PM,0
"C1600776","c16-bline",6/19/2019 10:38:56 AM,0
"C1601128","c16-bline",6/19/2019 9:03:17 PM,0
"C1697010","c16-bline",6/19/2019 9:31:50 PM,0
"C1697032","c16-bline",6/19/2019 2:30:23 PM,0
"C1696100","c16-bline",6/19/2019 10:00:16 PM,0
"C1690020","c16-bline",6/19/2019 10:05:58 PM,0
"C1601163","c16-bline",6/19/2019 8:48:34 PM,0
"C1601712","c16-bline",6/19/2019 8:51:46 PM,0
"C1601129","c16-bline",6/19/2019 9:00:17 PM,0
"C1601844","c16-bline",6/19/2019 11:31:09 AM,0
"C1600994","c16-bline",6/19/2019 8:48:29 PM,0
"C1600679","c16-bline",6/19/2019 7:15:53 PM,0
"C1600696","c16-bline",6/19/2019 3:16:44 AM,0
"C1601599","c16-bline",6/15/2019 11:01:58 AM,0
"C1600333","c16-bline",6/15/2019 10:38:45 AM,0
"C1601710","c16-bline",6/15/2019 2:35:45 PM,0
"C1601085","c16-bline",6/19/2019 5:21:14 PM,0
"C1601087","c16-bline",6/19/2019 4:44:04 PM,0
"C1601380","c16-bline",6/17/2019 11:57:51 AM,0
"C1600928","c16-bline",6/18/2019 1:00:27 AM,0
"C1600746","c16-bline",6/18/2019 4:25:47 PM,0
"C1601528","c16-bline",6/19/2019 8:01:39 PM,0
"C1601713","c16-bline",6/15/2019 7:09:15 AM,0
"C1600767","c16-bline",6/18/2019 12:46:51 PM,0
"C1601162","c16-aline",6/12/2019 5:22:03 PM,0
"C1601657","c16-aline",6/19/2019 3:14:26 PM,0
"C1696051","c16-aline",6/19/2019 9:50:16 PM,0
"C1601229","c16-aline",6/13/2019 1:35:20 PM,0
"C1601225","c16-aline",6/18/2019 1:49:02 PM,0
"C1601640","c16-aline",6/18/2019 2:57:26 PM,0
"C1696313","c16-aline",6/19/2019 9:22:44 PM,0
"C1601572","c16-aline",6/18/2019 2:40:34 PM,0
"C1600209","c16-aline",6/19/2019 6:00:14 PM,0
"C1601791","c16-aline",6/19/2019 5:28:24 PM,0
"C1601143","c16-aline",6/19/2019 4:41:58 AM,0
"C1696168","c16-aline",6/19/2019 5:07:41 PM,0
"C1601099","c16-aline",6/19/2019 4:43:14 AM,0
"C1601284","c16-aline",6/19/2019 5:22:41 AM,0
"C1600775","c16-aline",6/19/2019 5:41:50 PM,0
"C1601152","c16-aline",6/19/2019 6:33:30 PM,0
"C1600202","c16-aline",6/18/2019 6:43:11 PM,0
"C1601469","c16-aline",6/19/2019 2:22:01 PM,0
"C1601213","c16-aline",6/19/2019 5:04:15 PM,0
"C1601704","c16-aline",6/19/2019 5:09:07 PM,0
"C1601198","c16-aline",6/19/2019 5:32:33 PM,0
"C1601321","c16-aline",6/19/2019 5:01:41 AM,0
"C1601484","c16-aline",6/19/2019 5:52:16 AM,0
"C1600467","c16-aline",6/16/2019 12:25:21 PM,0
"C1600104","c16-aline",6/19/2019 5:25:46 PM,0
"C1600577","c16-aline",6/15/2019 1:12:05 PM,0
"C1601755","c16-aline",6/19/2019 12:19:08 PM,0
"C1600290","c16-aline",6/19/2019 5:52:55 AM,0
"C1600825","c16-aline",6/18/2019 10:04:12 AM,0
"C1600421","c16-aline",6/19/2019 5:12:27 PM,0
"C1600278","c16-aline",6/19/2019 6:25:52 PM,0
"C1601106","c16-aline",6/19/2019 9:18:48 AM,0
"C1690027","c16-aline",6/19/2019 8:41:41 PM,0
"C1600876","c16-aline",6/19/2019 12:44:47 PM,0
"C1696305","c16-aline",6/19/2019 7:31:01 PM,0
"C1600093","c16-aline",6/19/2019 6:24:33 PM,0
"C1601538","c16-aline",6/19/2019 10:21:14 AM,0
"C1600885","c16-aline",6/17/2019 1:01:56 AM,0
"C1601501","c16-aline",6/15/2019 4:35:20 PM,0
"C1601243","c16-aline",6/17/2019 12:08:51 PM,0
"C1600497","c16-aline",6/18/2019 10:18:02 AM,0
"C1601427","c16-aline",6/19/2019 12:25:58 AM,0
"C1600562","c16-aline",6/17/2019 12:14:09 PM,0
"C1601824","c16-aline",6/18/2019 2:00:08 AM,0
"C1601107","c16-aline",6/18/2019 6:57:43 PM,0
"C1600623","c16-aline",6/19/2019 4:29:42 PM,0
"C1696127","c16-aline",6/19/2019 6:03:37 PM,0
"C1600817","c16-aline",6/18/2019 6:30:26 PM,0
"C1601428","c16-aline",6/19/2019 12:06:24 AM,0
"C1696060","c16-aline",6/19/2019 9:53:05 PM,0
"C1600931","c16-aline",6/14/2019 3:57:15 PM,0
"C1600643","c16-aline",6/18/2019 6:56:45 PM,0
"C1685002","c16-aline",6/19/2019 4:04:03 PM,0
"C1601109","c16-aline",6/19/2019 10:49:00 AM,0
"C1600359","c16-aline",6/19/2019 10:10:31 AM,0
"C1600358","c16-aline",6/19/2019 10:15:39 AM,0
"C1696099","c16-aline",6/19/2019 8:40:39 PM,0
"C1600260","c16-aline",6/18/2019 11:53:52 PM,0
"C1696283","c16-aline",6/19/2019 7:45:56 PM,0
"C1600561","c16-aline",6/16/2019 11:00:50 AM,0
"C1601237","c16-aline",6/17/2019 11:57:37 PM,0
"C1600994","c16-aline",6/19/2019 8:47:31 PM,0
"C1696303","c16-aline",6/19/2019 5:00:01 PM,0
"C1600316","c16-aline",6/16/2019 10:55:01 AM,0
"C1600852","c16-aline",6/19/2019 8:06:27 PM,0
"C1697159","c16-aline",6/19/2019 8:49:39 PM,0
"C1601336","c16-aline",6/19/2019 4:01:20 AM,0
"C1600340","c16-aline",6/19/2019 10:24:02 AM,0
"C1601577","c16-aline",6/19/2019 2:25:13 PM,0
"C1696031","c16-aline",6/19/2019 8:50:46 PM,0
"C1601473","c16-aline",6/19/2019 3:01:08 PM,0
"C1601148","c16-aline",6/19/2019 2:05:33 PM,0
"C1601611","c16-aline",6/15/2019 12:55:22 PM,0
"C1601222","c16-aline",6/19/2019 1:28:42 PM,0
"C1600069","c16-aline",6/19/2019 5:31:46 PM,0
"C1697171","c16-aline",6/19/2019 12:33:49 PM,0
"C1601435","c16-aline",6/19/2019 4:02:34 AM,0
"C1601536","c16-aline",6/19/2019 5:11:54 PM,0
"C1601746","c16-aline",6/17/2019 3:25:12 PM,0
"C1601492","c16-aline",6/18/2019 3:59:16 PM,0
"C1696009","c16-aline",6/19/2019 5:04:54 PM,0
"C1601231","c16-aline",6/16/2019 2:43:47 PM,0
"C1601329","c16-aline",6/18/2019 2:01:04 PM,0
"C1601165","c16-aline",6/19/2019 4:53:50 PM,0
"C1601149","c16-aline",6/19/2019 3:48:51 PM,0
"C1600264","c16-aline",6/19/2019 5:30:12 PM,0
"C1601839","c16-aline",6/19/2019 3:07:57 PM,0
"C1696340","c16-aline",6/19/2019 7:20:55 PM,0
"C1601467","c16-aline",6/17/2019 11:15:20 PM,0
"C1696175","c16-aline",6/19/2019 7:28:38 PM,0
"C1600144","c16-aline",6/19/2019 9:05:58 AM,0
"C1696258","c16-aline",6/19/2019 10:17:16 PM,0
"C1600451","c16-aline",6/16/2019 8:02:00 AM,0
"C1601158","c16-aline",6/19/2019 4:25:52 AM,0
"C1601441","c16-aline",6/15/2019 8:48:12 AM,0
"C1600143","c16-aline",6/18/2019 6:14:51 PM,0
"C1601401","c16-aline",6/15/2019 1:12:24 PM,0
"C1685021","c16-aline",6/19/2019 3:01:15 PM,0
"C1601240","c16-aline",6/15/2019 3:34:48 PM,0
"C1697115","c16-aline",6/19/2019 3:17:04 PM,0
"C1601464","c16-aline",6/19/2019 3:15:13 PM,0
"C1601233","c16-aline",6/19/2019 4:26:58 PM,0
"C1601530","c16-aline",6/19/2019 2:30:34 PM,0
"C1601710","c16-aline",6/15/2019 2:36:03 PM,0
"C1690147","c16-aline",6/19/2019 3:20:28 PM,0
"C1600669","c16-aline",6/19/2019 9:21:16 AM,0
"C1600736","c16-aline",6/16/2019 1:28:22 PM,0
"C1696262","c16-aline",6/19/2019 10:14:47 PM,0
"C1601297","c16-aline",6/14/2019 2:26:22 PM,0
"C1600704","c16-aline",6/15/2019 1:17:49 PM,0
"C1696199","c16-aline",6/19/2019 7:44:03 PM,0
"C1696276","c16-aline",6/19/2019 9:26:10 PM,0
"C1696065","c16-aline",6/19/2019 6:26:20 PM,0
"C1601595","c16-aline",6/19/2019 4:54:59 PM,0
"C1696317","c16-aline",6/19/2019 3:06:03 PM,0
"C1600527","c16-aline",6/19/2019 11:47:30 AM,0
"C1601691","c16-aline",6/18/2019 2:51:12 PM,0
"C1601060","c16-aline",6/15/2019 11:46:43 AM,0
"C1601061","c16-aline",6/15/2019 11:46:52 AM,0
"C1600375","c16-aline",6/18/2019 10:15:17 AM,0
"C1600928","c16-aline",6/18/2019 1:02:19 AM,0
"C1601331","c16-aline",6/18/2019 10:17:23 AM,0
"C1696253","c16-aline",6/19/2019 10:03:17 PM,0
"C1696187","c16-aline",6/19/2019 2:57:23 PM,0
"C1696034","c16-aline",6/19/2019 9:41:16 PM,0
"C1696259","c16-aline",6/19/2019 8:49:31 PM,0
"C1601526","c16-aline",6/17/2019 9:33:42 AM,0
"C1601004","c16-aline",6/16/2019 5:10:28 PM,0
"C1600781","c16-aline",6/19/2019 3:13:28 PM,0
"C1601546","c16-aline",6/19/2019 5:20:18 PM,0
"C1601132","c16-aline",6/18/2019 4:36:03 PM,0
"C1601131","c16-aline",6/19/2019 4:28:43 PM,0
"C1696089","c16-aline",6/19/2019 9:24:03 PM,0
"C1696160","c16-aline",6/19/2019 7:01:52 PM,0
"C1601391","c16-aline",6/19/2019 5:52:54 PM,0
"C1696095","c16-aline",6/19/2019 8:42:46 PM,0
"C1696015","c16-aline",6/19/2019 5:49:20 PM,0
"C1696092","c16-aline",6/19/2019 4:26:53 PM,0
"C1600870","c16-aline",6/12/2019 4:31:07 PM,0
"C1600808","c16-aline",6/19/2019 11:00:30 AM,0
"C1601369","c16-aline",6/13/2019 10:42:52 AM,0
"C1600336","c16-aline",6/19/2019 3:08:53 PM,0
"C1601606","c16-aline",6/18/2019 12:51:02 PM,1
"C1601044","c16-aline",6/12/2019 2:57:59 PM,0
"C1600107","c16-aline",6/12/2019 5:35:36 PM,0
"C1600845","c16-aline",6/19/2019 4:56:43 AM,0
"C1601763","c16-aline",6/18/2019 12:13:47 PM,0
"C1696309","c16-aline",6/19/2019 4:36:42 PM,0
"C1696269","c16-aline",6/19/2019 10:09:21 PM,0
"C1696315","c16-aline",6/19/2019 9:29:09 PM,0
"C1600180","c16-aline",6/19/2019 1:25:18 AM,0
"C1601776","c16-aline",6/19/2019 11:49:29 AM,0
"C1600535","c16-aline",6/19/2019 5:55:05 PM,0
"C1601874","c16-aline",6/15/2019 12:30:30 AM,0
"C1601743","c16-aline",6/18/2019 11:55:22 AM,0
"C1600991","c16-aline",6/19/2019 5:18:08 PM,0
"C1600631","c16-aline",6/19/2019 12:58:55 AM,0
"C1601257","c16-aline",6/19/2019 8:26:08 PM,0
"C1601046","c16-aline",6/12/2019 1:49:54 PM,0
"C1601173","c16-aline",6/12/2019 4:26:13 PM,0
"C1600485","c16-aline",6/19/2019 10:05:13 AM,1
"C1600934","c16-bline",6/19/2019 4:59:41 PM,0
"C1601208","c16-bline",6/19/2019 5:43:00 PM,0
"C1601287","c16-bline",6/18/2019 3:40:35 PM,0
"C1601715","c16-bline",6/19/2019 5:11:33 PM,0
"C1601372","c16-bline",6/19/2019 4:34:42 PM,0
"C1600799","c16-bline",6/19/2019 4:51:52 PM,0
"C1600788","c16-bline",6/19/2019 4:54:00 PM,0
"C1696022","c16-bline",6/19/2019 10:04:34 PM,0
"C1601225","c16-bline",6/18/2019 1:49:06 PM,0
"C1601640","c16-bline",6/18/2019 4:55:24 PM,0
"C1696118","c16-bline",6/19/2019 4:16:48 PM,0
"C1696159","c16-bline",6/19/2019 9:33:49 PM,0
"C1601794","c16-bline",6/19/2019 4:35:11 PM,0
"C1600496","c16-bline",6/13/2019 11:04:28 AM,0
"C1600638","c16-bline",6/13/2019 10:51:14 AM,0
"C1601847","c16-bline",6/19/2019 3:29:34 PM,0
"C1600253","c16-bline",6/13/2019 11:00:46 AM,0
"C1600360","c16-bline",6/18/2019 1:01:47 PM,0
"C1601721","c16-bline",6/19/2019 4:34:43 PM,0
"C1601566","c16-bline",6/18/2019 12:05:02 PM,0
"C1696055","c16-bline",6/19/2019 10:04:04 PM,0
"C1601215","c16-bline",6/19/2019 3:07:41 PM,0
"C1696087","c16-bline",6/19/2019 4:55:16 PM,0
"C1601481","c16-bline",6/17/2019 4:05:10 PM,0
"C1696168","c16-bline",6/19/2019 5:47:49 PM,0
"C1600174","c16-bline",6/19/2019 5:23:13 PM,0
"C1601791","c16-bline",6/19/2019 5:28:39 PM,0
"C1601040","c16-bline",6/19/2019 5:32:06 PM,0
"C1601537","c16-bline",6/17/2019 10:24:22 AM,0
"C1601633","c16-bline",6/13/2019 11:08:02 AM,0
"C1600662","c16-bline",6/13/2019 11:02:58 AM,0
"C1600805","c16-bline",6/19/2019 7:16:20 AM,0
"C1600467","c16-bline",6/16/2019 12:25:29 PM,0
"C1696083","c16-bline",6/19/2019 8:37:18 PM,0
"C1600343","c16-bline",6/19/2019 5:00:26 PM,0
"C1601244","c16-bline",6/19/2019 4:58:48 PM,0
"C1600611","c16-bline",6/19/2019 5:16:00 PM,0
"C1601878","c16-bline",6/19/2019 5:04:20 AM,0
"C1601814","c16-bline",6/17/2019 10:02:32 AM,0
"C1601119","c16-bline",6/15/2019 10:46:17 AM,0
"C1600047","c16-bline",6/19/2019 5:33:08 PM,0
"C1696252","c16-bline",6/19/2019 10:10:46 PM,0
"C1696277","c16-bline",6/19/2019 5:04:25 PM,0
"C1600560","c16-bline",6/16/2019 11:08:02 AM,0
"C1601674","c16-bline",6/15/2019 3:28:03 PM,0
"C1600195","c16-bline",6/14/2019 12:05:11 AM,0
"C1601818","c16-bline",6/19/2019 5:20:30 PM,0
"C1601463","c16-bline",6/19/2019 3:09:13 PM,0
"C1601122","c16-bline",6/19/2019 12:19:28 PM,0
"C1601558","c16-bline",6/19/2019 8:11:49 PM,0
"C1601427","c16-bline",6/19/2019 12:33:07 AM,0
"C1600386","c16-bline",6/18/2019 2:48:35 PM,0
"C1601063","c16-bline",6/19/2019 10:00:35 AM,0
"C1600802","c16-bline",6/19/2019 7:27:21 AM,0
"C1601374","c16-bline",6/18/2019 4:49:16 PM,0
"C1600900","c16-bline",6/19/2019 2:32:44 AM,0
"C1601524","c16-bline",6/19/2019 8:53:56 PM,0
"C1601632","c16-bline",6/19/2019 6:33:55 PM,0
"C1601100","c16-bline",6/19/2019 5:03:42 AM,0
"C1600501","c16-bline",6/19/2019 5:09:33 AM,0
"C1696127","c16-bline",6/19/2019 6:03:32 PM,0
"C1697166","c16-bline",6/19/2019 4:04:46 PM,0
"C1601069","c16-bline",6/19/2019 6:02:04 AM,0
"C1601809","c16-bline",6/18/2019 2:05:07 AM,0
"C1601450","c16-bline",6/17/2019 10:57:54 PM,0
"C1600760","c16-bline",6/15/2019 12:43:25 AM,0
