SQL Statement which produced this data:
  select 
      *
  from 
      svc_phm_owner.phm_threshold_parameter;

PHM_THR_PAR_SK,PHM_D_ALGORITHM_DEFINITIONS_SK,PHM_PATTERNS_SK,PARAMETER_GROUP_NAME,PARAMETER_NAME,PARAMETER_VALUES,DELETE_FLAG,APP_AUDITS_CREATE_USER,APP_AUDITS_CREATE_DATE,APP_AUDITS_MODIFY_USER,APP_AUDITS_MODIFY_DATE
8351,1040,104,"A3600","ALGORITHM_TYPE","ERROR_COUNT","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8352,1040,104,"A3600","IHN_LEVEL3_DESC","Carrier Runaway - Load Gate RIM 0BA6","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8353,1040,139,"A3600","ERROR_CODE_VALUE","0D1C","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8354,1040,139,"A3600","MODULE","SRM","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8355,1040,139,"A3600","ERROR_COUNT","10","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8356,1040,139,"A3600","THRESHOLD_DATA_DAYS","2","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8357,1040,139,"A3600","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8358,1040,139,"CHART_CONFIG","THRESHOLD_DESCRIPTION","10/day for 2 consecutive days","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8359,1040,139,"A3600","ALGORITHM_TYPE","ERROR_COUNT","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8360,1040,139,"A3600","IHN_LEVEL3_DESC","Carrier Runaway - Unload Gate ROM 0D1C","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8361,1040,147,"A3600","ERROR_CODE_VALUE","0DA5","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8362,1040,147,"A3600","MODULE","ROM","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8363,1040,147,"A3600","ERROR_COUNT","10","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8364,1040,147,"A3600","THRESHOLD_DATA_DAYS","2","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8365,1040,147,"A3600","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8366,1040,147,"CHART_CONFIG","THRESHOLD_DESCRIPTION","10/day for 2 consecutive days","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8367,1040,147,"A3600","ALGORITHM_TYPE","ERROR_COUNT","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8368,1040,147,"A3600","IHN_LEVEL3_DESC","Carrier Runaway - Unload Gate ROM 0DA5","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8369,1040,174,"A3600","ERROR_CODE_VALUE","2AFF","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8370,1040,174,"A3600","MODULE","IOM","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8371,1040,174,"A3600","ERROR_COUNT","10","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8372,1040,174,"A3600","THRESHOLD_DATA_DAYS","2","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8373,1040,174,"A3600","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8374,1040,174,"CHART_CONFIG","THRESHOLD_DESCRIPTION","10/day for 2 consecutive days","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8375,1040,174,"A3600","ALGORITHM_TYPE","ERROR_COUNT","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8376,1040,174,"A3600","IHN_LEVEL3_DESC","Carrier Runaway At Load Gate During Identification IOM 2AFF","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8377,1040,118,"A3600","ERROR_CODE_VALUE","0BFF","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8378,1040,118,"A3600","MODULE","RIM","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8379,1040,118,"A3600","ERROR_COUNT","10","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8380,1040,118,"A3600","THRESHOLD_DATA_DAYS","2","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8381,1040,118,"A3600","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8382,1040,118,"CHART_CONFIG","THRESHOLD_DESCRIPTION","10/day for 2 consecutive days","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8383,1040,118,"A3600","ALGORITHM_TYPE","ERROR_COUNT","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8384,1040,118,"A3600","IHN_LEVEL3_DESC","Carrier Runaway At Load Gate During Identification RIM 0BFF","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8385,1040,92,"A3600","ERROR_CODE_VALUE","06FD","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8386,1040,92,"A3600","MODULE","CM","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8387,1040,92,"A3600","ERROR_COUNT","10","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8388,1040,92,"A3600","THRESHOLD_DATA_DAYS","2","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8389,1040,92,"A3600","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8390,1040,92,"CHART_CONFIG","THRESHOLD_DESCRIPTION","10/day for 2 consecutive days","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8391,1040,92,"A3600","ALGORITHM_TYPE","ERROR_COUNT","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8392,1040,92,"A3600","IHN_LEVEL3_DESC","Carrier Runaway From Load Gate CM 06FD","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8393,1040,83,"A3600","ERROR_CODE_VALUE","04E2","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8394,1040,83,"A3600","MODULE","IOM","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8395,1040,83,"A3600","ERROR_COUNT","10","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8396,1040,83,"A3600","THRESHOLD_DATA_DAYS","2","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8397,1040,83,"A3600","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8398,1040,83,"CHART_CONFIG","THRESHOLD_DESCRIPTION","10/day for 2 consecutive days","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8399,1040,83,"A3600","ALGORITHM_TYPE","ERROR_COUNT","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8400,1040,83,"A3600","IHN_LEVEL3_DESC","Carrier Runaway From Load Gate IOM 04E2","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8401,1040,168,"A3600","ERROR_CODE_VALUE","0FF8","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8402,1040,168,"A3600","MODULE","SRM","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8403,1040,168,"A3600","ERROR_COUNT","10","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8404,1040,168,"A3600","THRESHOLD_DATA_DAYS","2","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8405,1040,168,"A3600","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8406,1040,168,"CHART_CONFIG","THRESHOLD_DESCRIPTION","10/day for 2 consecutive days","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8407,1040,168,"A3600","ALGORITHM_TYPE","ERROR_COUNT","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8408,1040,168,"A3600","IHN_LEVEL3_DESC","Carrier Runaway From Load Gate SRM 0FF8","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8409,1040,88,"A3600","ERROR_CODE_VALUE","04F8","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8410,1040,88,"A3600","MODULE","IOM","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8411,1040,88,"A3600","ERROR_COUNT","10","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8412,1040,88,"A3600","THRESHOLD_DATA_DAYS","2","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8413,1040,88,"A3600","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8414,1040,88,"CHART_CONFIG","THRESHOLD_DESCRIPTION","10/day for 2 consecutive days","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8415,1040,88,"A3600","ALGORITHM_TYPE","ERROR_COUNT","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8416,1040,88,"A3600","IHN_LEVEL3_DESC","Carrier Runaway From Unload Gate IOM 04F8","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8417,1040,162,"A3600","ERROR_CODE_VALUE","0ED7","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8418,1040,162,"A3600","MODULE","SRM","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8419,1040,162,"A3600","ERROR_COUNT","10","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8420,1040,162,"A3600","THRESHOLD_DATA_DAYS","2","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8421,1040,162,"A3600","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8422,1040,162,"CHART_CONFIG","THRESHOLD_DESCRIPTION","10/day for 2 consecutive days","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
8423,1040,162,"A3600","ALGORITHM_TYPE","ERROR_COUNT","N","SYS","1/13/2018 1:21:05.000000 PM","SYS","1/13/2018 1:21:05.000000 PM"
6721,1002,10186,"APS","ALGORITHM_TYPE","COUNT","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6722,1002,10186,"APS","ERROR_CODE_REG_EXPR","LAS4: Error 312","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6723,1002,10186,"APS","ERROR_COUNT","2","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6724,1002,10186,"APS","IHN_LEVEL3_DESC",,"N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6725,1002,10186,"APS","THRESHOLD_DATA_DAYS",,"N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6726,1002,10186,"APS","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6727,1002,10186,"CHART_CONFIG","THRESHOLD_DESCRIPTION","2/day - 2 consecutive days","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6728,1002,10186,"APS","THRESHOLD_TYPE","CONSECUTIVE","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6729,1002,10187,"APS","ALGORITHM_TYPE","COUNT","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6730,1002,10187,"APS","ERROR_CODE_REG_EXPR","LAS4: Error 317","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6731,1002,10187,"APS","ERROR_COUNT","2","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6732,1002,10187,"APS","IHN_LEVEL3_DESC",,"N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6733,1002,10187,"APS","THRESHOLD_DATA_DAYS",,"N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6734,1002,10187,"APS","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6735,1002,10187,"CHART_CONFIG","THRESHOLD_DESCRIPTION","2/day - 2 consecutive days","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6736,1002,10187,"APS","THRESHOLD_TYPE","CONSECUTIVE","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6737,1002,10188,"APS","ALGORITHM_TYPE","COUNT","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6738,1002,10188,"APS","ERROR_CODE_REG_EXPR","LAS4: Error 318","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6739,1002,10188,"APS","ERROR_COUNT","2","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6740,1002,10188,"APS","IHN_LEVEL3_DESC",,"N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6741,1002,10188,"APS","THRESHOLD_DATA_DAYS",,"N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6742,1002,10188,"APS","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6743,1002,10188,"CHART_CONFIG","THRESHOLD_DESCRIPTION","2/day - 2 consecutive days","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6744,1002,10188,"APS","THRESHOLD_TYPE","CONSECUTIVE","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6745,1002,10189,"APS","ALGORITHM_TYPE","COUNT","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6746,1002,10189,"APS","ERROR_CODE_REG_EXPR","LAS4: Error 325","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6747,1002,10189,"APS","ERROR_COUNT","2","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6748,1002,10189,"APS","IHN_LEVEL3_DESC",,"N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6749,1002,10189,"APS","THRESHOLD_DATA_DAYS",,"N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6750,1002,10189,"APS","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6751,1002,10189,"CHART_CONFIG","THRESHOLD_DESCRIPTION","2/day - 2 consecutive days","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6752,1002,10189,"APS","THRESHOLD_TYPE","CONSECUTIVE","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6753,1002,10190,"APS","ALGORITHM_TYPE","COUNT","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6754,1002,10190,"APS","ERROR_CODE_REG_EXPR","LAS4: Error 326","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6755,1002,10190,"APS","ERROR_COUNT","2","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6756,1002,10190,"APS","IHN_LEVEL3_DESC",,"N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6757,1002,10190,"APS","THRESHOLD_DATA_DAYS",,"N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6758,1002,10190,"APS","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6759,1002,10190,"CHART_CONFIG","THRESHOLD_DESCRIPTION","2/day - 2 consecutive days","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6760,1002,10190,"APS","THRESHOLD_TYPE","CONSECUTIVE","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6761,1002,10191,"APS","ALGORITHM_TYPE","COUNT","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6762,1002,10191,"APS","ERROR_CODE_REG_EXPR","LAS4: Error 327","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6763,1002,10191,"APS","ERROR_COUNT","2","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6764,1002,10191,"APS","IHN_LEVEL3_DESC",,"N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6765,1002,10191,"APS","THRESHOLD_DATA_DAYS",,"N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6766,1002,10191,"APS","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6767,1002,10191,"CHART_CONFIG","THRESHOLD_DESCRIPTION","2/day - 2 consecutive days","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6768,1002,10191,"APS","THRESHOLD_TYPE","CONSECUTIVE","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6769,1002,10192,"APS","ALGORITHM_TYPE","COUNT","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6770,1002,10192,"APS","ERROR_CODE_REG_EXPR","LAS5: Error 101: Sample Presentation Error","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6771,1002,10192,"APS","ERROR_COUNT","1","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6772,1002,10192,"APS","IHN_LEVEL3_DESC",,"N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6773,1002,10192,"APS","THRESHOLD_DATA_DAYS","3","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6774,1002,10192,"APS","THRESHOLDS_DAYS","7","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6775,1002,10192,"CHART_CONFIG","THRESHOLD_DESCRIPTION","1/day, 3 days with errors in 1 week","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6776,1002,10192,"APS","THRESHOLD_TYPE","DISCRETE","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6777,1002,10193,"APS","ALGORITHM_TYPE","COUNT","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6778,1002,10193,"APS","ERROR_CODE_REG_EXPR","LAS5: Error 102: Sample Queue Error","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6779,1002,10193,"APS","ERROR_COUNT","1","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6780,1002,10193,"APS","IHN_LEVEL3_DESC",,"N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6781,1002,10193,"APS","THRESHOLD_DATA_DAYS",,"N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6782,1002,10193,"APS","THRESHOLDS_DAYS","1","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6783,1002,10193,"CHART_CONFIG","THRESHOLD_DESCRIPTION","1/day","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6784,1002,10193,"APS","THRESHOLD_TYPE","COUNT","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6785,1002,10194,"APS","ALGORITHM_TYPE","COUNT","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6786,1002,10194,"APS","ERROR_CODE_REG_EXPR","LAS5: Error 103: Carrier Missing","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6787,1002,10194,"APS","ERROR_COUNT","5","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6788,1002,10194,"APS","IHN_LEVEL3_DESC",,"N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6789,1002,10194,"APS","THRESHOLD_DATA_DAYS",,"N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6790,1002,10194,"APS","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6791,1002,10194,"CHART_CONFIG","THRESHOLD_DESCRIPTION","5/day - 2 consecutive days","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6792,1002,10194,"APS","THRESHOLD_TYPE","CONSECUTIVE","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6793,1002,10195,"APS","ALGORITHM_TYPE","COUNT","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6794,1002,10195,"APS","ERROR_CODE_REG_EXPR","LAS5: Error 113","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6795,1002,10195,"APS","ERROR_COUNT","5","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6796,1002,10195,"APS","IHN_LEVEL3_DESC",,"N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6797,1002,10195,"APS","THRESHOLD_DATA_DAYS",,"N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6798,1002,10195,"APS","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6799,1002,10195,"CHART_CONFIG","THRESHOLD_DESCRIPTION","5/day - 2 consecutive days","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6800,1002,10195,"APS","THRESHOLD_TYPE","CONSECUTIVE","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6801,1002,10196,"APS","ALGORITHM_TYPE","LAS_205","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6802,1002,10196,"APS","ERROR_CODE_REG_EXPR","LAS5","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6803,1002,10196,"APS","ERROR_COUNT","1.5","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6804,1002,10196,"APS","IHN_LEVEL3_DESC",,"N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6805,1002,10196,"APS","THRESHOLD_DATA_DAYS",,"N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6806,1002,10196,"APS","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6807,1002,10196,"CHART_CONFIG","THRESHOLD_DESCRIPTION","1.5% BCR Error/day - 2 consecutive days","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6808,1002,10196,"APS","THRESHOLD_TYPE","CONSECUTIVE","N","SYS","1/13/2018 1:20:59.000000 PM","SYS","1/13/2018 1:20:59.000000 PM"
6809,1002,10197,"APS","ALGORITHM_TYPE","COUNT","N","SYS","1/13/2018 1:21:00.000000 PM","SYS","1/13/2018 1:21:00.000000 PM"
6810,1002,10197,"APS","ERROR_CODE_REG_EXPR","LAS5: Error 301","N","SYS","1/13/2018 1:21:00.000000 PM","SYS","1/13/2018 1:21:00.000000 PM"
6811,1002,10197,"APS","ERROR_COUNT","2","N","SYS","1/13/2018 1:21:00.000000 PM","SYS","1/13/2018 1:21:00.000000 PM"
6812,1002,10197,"APS","IHN_LEVEL3_DESC",,"N","SYS","1/13/2018 1:21:00.000000 PM","SYS","1/13/2018 1:21:00.000000 PM"
